sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.982 0 0 0 0 0 1e-006 1.84 0.579 -2.76 0 0 
1.049 0 0 0 0 0 1e-006 1.83 0.577 -2.81 0 0 
1.116 0 1.83 0.577 0.898 -2.81 -1.39 1.83 0.577 -2.81 0.0803 0.47 
1.182 0 1.83 0.575 0.683 -2.77 -0.956 1.83 0.575 -2.77 0.386 0.438 
1.249 0 1.82 0.575 0.435 -2.76 -0.588 1.82 0.575 -2.76 0.401 0.418 
1.314 0 1.81 0.568 0.324 -2.75 -0.269 1.81 0.568 -2.75 0.401 0.417 
1.389 0 1.8 0.562 0.258 -2.74 -0.343 1.8 0.562 -2.74 0.401 0.416 
1.454 0 1.79 0.561 0.187 -2.75 -0.266 1.79 0.561 -2.75 0.402 0.442 
1.521 0 1.79 0.56 0.137 -2.78 -0.315 1.79 0.56 -2.78 0.402 0.457 
1.589 0 1.79 0.56 0.0722 -2.79 -0.177 1.79 0.56 -2.79 0.402 0.484 
1.656 0 1.79 0.56 0.0362 -2.79 -0.0649 1.79 0.56 -2.79 0.403 0.484 
1.72 0 1.79 0.559 0.0216 -2.77 0.0927 1.79 0.559 -2.77 0.403 0.484 
1.795 0 1.79 0.56 0.00796 -2.79 -0.0308 1.79 0.56 -2.79 0.403 0.484 
1.861 0 1.79 0.56 0.00256 -2.79 -0.116 1.79 0.56 -2.79 0.404 0.484 
1.928 0 1.79 0.56 0.00132 -2.79 -0.0696 1.79 0.56 -2.79 0.404 0.484 
1.994 0 1.79 0.56 -0.000284 -2.79 -0.0913 1.79 0.56 -2.79 -1 0 
2.061 0 1.78 0.56 0.00795 -2.79 0.00514 1.78 0.56 -2.79 -1 0 
2.128 0 1.79 0.56 -0.00413 -2.79 0.11 1.79 0.56 -2.79 -0.0534 0 
2.201 0 1.79 0.56 -0.0029 -2.79 0.0525 1.79 0.56 -2.79 -0.0157 0 
2.263 0 1.79 0.56 -0.00468 -2.81 -0.145 1.79 0.56 -2.81 -0.015 0 
2.328 0 1.78 0.56 0.00684 -2.79 -0.0617 1.78 0.56 -2.79 -0.015 0 
2.396 0 1.79 0.56 0.000128 -2.79 -0.0872 1.79 0.56 -2.79 -0.015 0 
2.462 0 1.79 0.559 -7.52e-005 -2.77 0.0625 1.79 0.559 -2.77 -0.015 0 
2.529 0 1.79 0.56 -0.00611 -2.79 -0.00628 1.79 0.56 -2.79 -0.015 0 
2.595 0 1.79 0.56 -0.00446 -2.79 0.00543 1.79 0.56 -2.79 -0.015 0 
2.661 0 1.79 0.56 -0.000773 -2.79 -0.0111 1.79 0.56 -2.79 -0.015 0 
2.727 0 1.79 0.56 -0.00213 -2.79 -0.0149 1.79 0.56 -2.79 -0.015 0 
2.796 0 1.78 0.56 0.00916 -2.79 -0.093 1.78 0.56 -2.79 -0.015 0 
2.863 0 1.79 0.56 0.00491 -2.79 -0.144 1.79 0.56 -2.79 -0.015 0 
2.928 0 1.78 0.56 0.00523 -2.79 -0.0949 1.78 0.56 -2.79 -0.015 0 
2.998 0 1.78 0.56 -0.000253 -2.81 -0.259 1.78 0.56 -2.81 -0.1 0 
3.062 0 1.79 0.561 -0.0281 -2.83 -0.315 1.79 0.561 -2.83 -0.1 0 
3.128 0 1.79 0.563 -0.0494 -2.78 0.128 1.79 0.563 -2.78 -0.1 0 
3.195 0 1.8 0.564 -0.0678 -2.83 -0.195 1.8 0.564 -2.83 -0.1 0 
3.263 0 1.81 0.566 -0.0977 -2.77 0.433 1.81 0.566 -2.77 -0.1 0 
3.329 0 1.81 0.568 -0.0913 -2.83 -0.135 1.81 0.568 -2.83 -0.1 0 
3.396 0 1.82 0.574 -0.135 -2.81 0.07 1.82 0.574 -2.81 -0.1 0 
3.461 0 1.83 0.577 -0.144 -2.81 0.16 1.83 0.577 -2.81 -0.1 0 
3.529 0 1.84 0.579 -0.132 -2.79 0.233 1.84 0.579 -2.79 -0.1 0 
3.595 0 1.84 0.581 -0.103 -2.74 0.426 1.84 0.581 -2.74 -0.1 0 
3.661 0 1.84 0.581 -0.0472 -2.74 0.265 1.84 0.581 -2.74 -0.1 0 
3.729 0 1.85 0.584 -0.0508 -2.74 0.166 1.85 0.584 -2.74 -0.1 0 
3.795 0 1.84 0.583 -0.0194 -2.79 -0.21 1.84 0.583 -2.79 -0.1 0 
3.862 0 1.85 0.584 -0.0156 -2.74 0.0106 1.85 0.584 -2.74 -0.1 0 
3.928 0 1.85 0.586 -0.0355 -2.72 0.205 1.85 0.586 -2.72 -0.1 0 
3.999 0 1.85 0.585 0.00133 -2.7 0.173 1.85 0.585 -2.7 -0.1 0 
4.064 0 1.85 0.584 -0.00759 -2.74 -0.0915 1.85 0.584 -2.74 -0.1 0 
4.128 0 1.85 0.586 -0.0284 -2.7 0.0987 1.85 0.586 -2.7 -0.1 0 
4.197 0 1.85 0.587 -0.0145 -2.72 -0.116 1.85 0.587 -2.72 -0.1 0 
4.263 0 1.85 0.588 -0.00904 -2.68 0.146 1.85 0.588 -2.68 -0.1 0 
4.329 0 1.85 0.588 -0.00387 -2.68 0.081 1.85 0.588 -2.68 0.4 0.34 
4.395 0 1.85 0.584 0.0515 -2.66 0.109 1.85 0.584 -2.66 0.401 0.335 
4.463 0 1.83 0.577 0.139 -2.64 0.273 1.83 0.577 -2.64 0.401 0.322 
4.53 0 1.82 0.569 0.187 -2.68 -0.0811 1.82 0.569 -2.68 0.401 0.332 
4.595 0 1.8 0.563 0.19 -2.69 -0.131 1.8 0.563 -2.69 0.402 0.396 
