sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.941 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.006 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.07 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.139 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.204 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.27 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.336 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.407 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.474 0 0 0 0 0 1e-006 0.213 1.44 0.966 0 0 
1.537 0 0.216 1.43 0.098 0.966 0.44 0.216 1.44 0.966 0 0 
1.61 0 0.216 1.44 0.0753 0.966 0.364 0.216 1.44 0.966 0.4 0.0793 
1.676 0 0.216 1.44 0.046 0.966 0.262 0.216 1.44 0.966 0.401 0.0793 
1.743 0 0.216 1.44 0.0245 0.966 0.167 0.216 1.44 0.966 0.401 0.0793 
1.813 0 0.216 1.44 0.012 0.966 0.0977 0.216 1.44 0.966 0.401 0.0793 
1.884 0 0.216 1.44 0.00554 0.966 0.0537 0.216 1.44 0.966 0.402 0.0793 
1.953 0 0.216 1.44 0.00279 0.966 0.0317 0.216 1.44 0.966 0.402 0.0793 
2.019 0 0.216 1.44 0.00147 0.966 0.0193 0.216 1.44 0.966 -1 0 
2.09 0 0.216 1.44 0.000679 0.966 0.0106 0.216 1.44 0.966 -1 0 
2.165 0 0.216 1.44 0.00031 0.966 0.00574 0.216 1.44 0.966 -0.0726 0 
2.231 0 0.216 1.44 0.000165 0.966 0.00355 0.216 1.44 0.966 -0.016 0 
2.298 0 0.216 1.44 8.45e-005 0.966 0.00211 0.216 1.44 0.966 -0.015 0 
2.364 0 0.216 1.44 4.33e-005 0.966 0.00126 0.216 1.44 0.966 -0.015 0 
2.43 0 0.216 1.44 2.24e-005 0.966 0.000759 0.216 1.44 0.966 -0.015 0 
2.498 0 0.216 1.44 1.12e-005 0.966 0.000442 0.216 1.44 0.966 -0.015 0 
2.566 0 0.216 1.44 5.45e-006 0.966 0.000254 0.216 1.44 0.966 -0.015 0 
2.645 0 0.216 1.44 2.05e-006 0.966 0.000116 0.216 1.44 0.966 -0.015 0 
2.71 0 0.216 1.44 1.14e-006 0.966 7.43e-005 0.216 1.44 0.966 -0.015 0 
2.786 0 0.216 1.44 4.76e-007 0.966 3.76e-005 0.216 1.44 0.966 -0.015 0 
2.851 0 0.216 1.44 -0.00117 0.966 0.0372 0.216 1.44 0.966 -0.015 0 
