sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.021 0 0 0 0 0 1e-006 0.214 1.23 1.36 -0.1 0 
1.089 0 0 0 0 0 1e-006 0.214 1.23 1.36 0 0 
1.156 0 0.214 1.23 0.109 1.36 0.668 0.214 1.23 1.36 0.647 -0.253 
1.226 0 0.214 1.23 0.0822 1.36 0.559 0.214 1.23 1.36 0 0.0137 
1.29 0 0.214 1.23 0.0501 1.36 0.402 0.214 1.23 1.36 0 0.0086 
1.356 0 0.214 1.23 0.0263 1.36 0.253 0.214 1.23 1.36 0 0.0143 
1.424 0 0.214 1.23 0.013 1.36 0.148 0.214 1.23 1.36 0 0.00696 
1.49 0 0.214 1.23 0.00673 1.36 0.0897 0.214 1.23 1.36 0 0.027 
1.554 0 0.214 1.23 0.00358 1.36 0.0553 0.214 1.23 1.36 0 0.031 
1.628 0 0.214 1.23 0.00153 1.36 0.0284 0.214 1.23 1.36 0 0.0167 
1.693 0 0.214 1.23 0.000837 1.36 0.0178 0.214 1.23 1.36 0 0.0343 
1.761 0 0.214 1.23 0.000423 1.36 0.0105 0.214 1.23 1.36 0 0.00601 
1.829 0 0.214 1.23 0.000208 1.36 0.00607 0.214 1.23 1.36 0 0.0227 
1.903 0 0.214 1.23 9.04e-005 1.36 0.00316 0.214 1.23 1.36 0 0.0146 
1.968 0 0.214 1.23 4.89e-005 1.36 0.00197 0.214 1.23 1.36 0 0.0127 
2.035 0 0.214 1.23 2.55e-005 1.36 0.00119 0.214 1.23 1.36 0 0.0183 
2.101 0 0.214 1.23 1.29e-005 1.36 0.000707 0.214 1.23 1.36 0 0.0199 
2.168 0 0.214 1.23 -0.00725 1.35 -0.0408 0.214 1.23 1.35 0 0.0195 
2.235 0 0.214 1.23 0.000817 1.36 0.00523 0.214 1.23 1.36 0 0.0225 
2.304 0 0.214 1.23 0.000394 1.36 0.00297 0.214 1.23 1.36 0 0.0104 
2.371 0 0.214 1.23 0.000199 1.36 0.00175 0.214 1.23 1.36 0 0.0013 
2.437 0 0.214 1.23 0.000104 1.36 0.00106 0.214 1.23 1.36 0 0.00387 
2.503 0 0.214 1.23 -0.000516 1.36 0.00353 0.214 1.23 1.36 0 0.00346 
2.568 0 0.214 1.23 -0.000268 1.36 0.00213 0.214 1.23 1.36 0 0.0112 
2.634 0 0.214 1.23 -0.000139 1.36 0.00128 0.214 1.23 1.36 0 0.0055 
2.702 0 0.214 1.23 -6.95e-005 1.36 0.000748 0.214 1.23 1.36 0 0.023 
2.77 0 0.214 1.23 -3.41e-005 1.36 0.000431 0.214 1.23 1.36 0 0.0174 
2.838 0 0.214 1.23 -1.71e-005 1.36 0.000252 0.214 1.23 1.36 0 0.0195 
2.903 0 0.214 1.23 -9.09e-006 1.36 0.000155 0.214 1.23 1.36 0 0.0248 
2.969 0 0.214 1.23 -4.62e-006 1.36 9.16e-005 0.214 1.23 1.36 0 0.0231 
3.04 0 0.214 1.23 -2.12e-006 1.36 4.99e-005 0.214 1.23 1.36 0 0.017 
3.105 0 0.214 1.23 -1.15e-006 1.36 3.11e-005 0.214 1.23 1.36 0 0.0204 
3.17 0 0.214 1.24 0.0128 1.35 -0.0739 0.214 1.24 1.35 0 0.00692 
3.238 0 0.214 1.23 -0.0015 1.36 0.00961 0.214 1.23 1.36 0 0.0147 
3.302 0 0.214 1.23 -0.000802 1.36 0.00592 0.214 1.23 1.36 0 0.00652 
3.371 0 0.214 1.23 -0.000392 1.36 0.00339 0.214 1.23 1.36 0 0.0205 
3.441 0 0.214 1.23 -0.000178 1.36 0.00184 0.214 1.23 1.36 0 0.0165 
3.507 0 0.214 1.23 -9.65e-005 1.36 0.00114 0.214 1.23 1.36 0 0.0285 
3.575 0 0.214 1.23 -4.78e-005 1.36 0.000662 0.214 1.23 1.36 0 0.0165 
3.649 0 0.214 1.23 -2.14e-005 1.36 0.000353 0.214 1.23 1.36 0 0.0224 
3.715 0 0.214 1.23 -1.14e-005 1.36 0.000217 0.214 1.23 1.36 0 0.0215 
3.782 0 0.214 1.23 -5.76e-006 1.36 0.000128 0.214 1.23 1.36 0 0.0184 
3.848 0 0.214 1.23 -2.97e-006 1.36 7.71e-005 0.214 1.23 1.36 0 0.0204 
3.915 0 0.214 1.23 -1.51e-006 1.36 4.56e-005 0.214 1.23 1.36 0 0.019 
3.982 0 0.214 1.23 -7.61e-007 1.36 2.69e-005 0.214 1.23 1.36 0 0.0203 
4.05 0 0.214 1.23 -3.73e-007 1.36 1.54e-005 0.214 1.23 1.36 0 0.0238 
4.117 0 0.214 1.23 -1.89e-007 1.36 9.11e-006 0.214 1.23 1.36 0 0.00206 
4.182 0 0.214 1.23 -0.00465 1.36 0.0292 0.214 1.23 1.36 0 0.00655 
4.249 0 0.214 1.23 -0.00234 1.36 0.0171 0.214 1.23 1.36 0 0.00692 
4.317 0 0.214 1.23 -0.00116 1.36 0.00992 0.214 1.23 1.36 0 0.0204 
4.381 0 0.214 1.23 -0.000624 1.36 0.00616 0.214 1.23 1.36 0 0.00643 
4.448 0 0.214 1.23 -0.00493 1.36 0.0303 0.214 1.23 1.36 0 0.0206 
4.516 0 0.214 1.23 -0.0025 1.36 0.0179 0.214 1.23 1.36 0 0.0202 
4.583 0 0.214 1.23 -0.00125 1.36 0.0105 0.214 1.23 1.36 0 0.022 
4.649 0 0.214 1.23 -0.000649 1.36 0.00629 0.214 1.23 1.36 0 0.0182 
4.715 0 0.214 1.23 -0.000333 1.36 0.00375 0.214 1.23 1.36 0 0.00433 
4.782 0 0.214 1.23 -0.000168 1.36 0.0022 0.214 1.23 1.36 0 0.033 
4.848 0 0.214 1.23 -8.69e-005 1.36 0.00132 0.214 1.23 1.36 0 0.024 
4.915 0 0.214 1.23 -4.4e-005 1.36 0.000782 0.214 1.23 1.36 0 0.00914 
4.987 0 0.214 1.23 -1.99e-005 1.36 0.00042 0.214 1.23 1.36 0 0.0215 
5.049 0 0.214 1.23 -1.12e-005 1.36 0.00027 0.214 1.23 1.36 0 0.00652 
5.117 0 0.214 1.23 -0.00559 1.36 0.036 0.214 1.23 1.36 0 0.0234 
5.183 0 0.214 1.23 -0.00287 1.36 0.0215 0.214 1.23 1.36 0 0.0261 
5.249 0 0.214 1.23 -0.00146 1.36 0.0127 0.214 1.23 1.36 0 0.02 
5.317 0 0.214 1.23 -0.000725 1.36 0.0074 0.214 1.23 1.36 0 0.0163 
