sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.037 0 0 0 0 0 1e-006 0.253 0.583 2.36 0.415 -0.0965 
1.107 0 0 0 0 0 1e-006 0.249 0.588 2.4 0 0 
1.183 0 0.249 0.588 0.122 2.4 1.18 0.249 0.588 2.4 0.114 -0.708 
1.263 0 0.246 0.59 0.0981 2.36 0.815 0.246 0.59 2.36 0.4 -0.669 
1.345 0 0.241 0.599 0.114 2.34 0.519 0.241 0.599 2.34 0.401 -0.649 
1.425 0 0.231 0.613 0.171 2.22 -0.354 0.231 0.613 2.22 0.401 -0.57 
1.506 0 0.221 0.635 0.236 2.13 -0.717 0.221 0.635 2.13 0.402 -0.528 
1.586 0 0.209 0.662 0.292 2 -1.04 0.209 0.662 2 0.402 -0.42 
1.669 0 0.199 0.701 0.381 1.87 -1.07 0.199 0.701 1.87 0.402 -0.331 
1.756 0 0.193 0.742 0.437 1.74 -1.18 0.193 0.742 1.74 0.403 -0.193 
1.835 0 0.188 0.795 0.559 1.66 -1.17 0.188 0.795 1.66 0.403 -0.11 
1.919 0 0.187 0.849 0.616 1.61 -0.801 0.187 0.849 1.61 0.404 -0.0434 
2.001 0 0.186 0.906 0.663 1.57 -0.728 0.186 0.906 1.57 0.404 0.019 
2.082 0 0.183 0.978 0.757 1.57 -0.388 0.183 0.978 1.57 0.405 0.0611 
2.165 0 0.182 1.05 0.768 1.61 -0.0252 0.182 1.05 1.61 0.405 0.0526 
2.245 0 0.179 1.12 0.841 1.61 -0.0166 0.179 1.12 1.61 0.405 0.0677 
2.328 0 0.173 1.2 0.936 1.61 0.0107 0.173 1.2 1.61 0.406 0.0404 
2.413 0 0.168 1.29 0.914 1.65 0.203 0.168 1.29 1.65 0.406 -0.117 
2.494 0 0.164 1.37 0.982 1.59 -0.222 0.164 1.37 1.59 0.38 -0.213 
2.576 0 0.173 1.47 1.06 1.41 -1.16 0.173 1.47 1.41 0.32 -0.263 
2.659 0 0.193 1.54 0.917 1.28 -1.42 0.193 1.54 1.28 0.288 -0.334 
2.741 0 0.23 1.61 0.937 1.09 -1.84 0.23 1.61 1.09 0.319 -0.328 
2.826 0 0.28 1.68 0.915 0.859 -2.13 0.28 1.68 0.859 0.378 -0.285 
2.903 0 0.335 1.73 0.933 0.737 -1.78 0.335 1.73 0.737 0.408 -0.185 
2.979 0 0.395 1.77 0.948 0.598 -1.88 0.395 1.77 0.598 0.409 -0.153 
3.058 0 0.465 1.81 1.01 0.502 -1.56 0.465 1.81 0.502 0.409 -0.113 
3.141 0 0.541 1.85 1.02 0.425 -1.22 0.541 1.85 0.425 0.384 -0.135 
3.224 0 0.63 1.88 1.08 0.331 -1.14 0.63 1.88 0.331 0.347 -0.164 
3.309 0 0.722 1.9 1.08 0.203 -1.32 0.722 1.9 0.203 0.293 -0.308 
3.393 0 0.805 1.91 1.01 0.0738 -1.3 0.805 1.91 0.0738 0.261 -0.452 
3.474 0 0.884 1.9 0.968 -0.113 -1.63 0.884 1.9 -0.113 0.193 -0.514 
