sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.943 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.013 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.09 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.175 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.253 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.333 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.414 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.494 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.571 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.654 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.737 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.815 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.895 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.972 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.055 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.133 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.218 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.3 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.382 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.469 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.549 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.633 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.709 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.784 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.862 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.937 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.013 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.088 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.169 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.246 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.327 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.405 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.484 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.562 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.639 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.717 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.797 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.876 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.961 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.035 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.115 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.199 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.277 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.359 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.439 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.521 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.598 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.674 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.752 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.836 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.917 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.997 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.074 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.151 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.23 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.322 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.403 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.484 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.566 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.644 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.721 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.802 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.884 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.963 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.042 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.119 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.2 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.278 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.36 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
