sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.978 0 0 0 0 0 1e-006 1.38 1.81 -2.21 0 0 
1.05 0 0 0 0 0 1e-006 1.38 1.81 -2.19 0 0 
1.116 0 1.38 1.81 0.671 -2.19 -1.08 1.38 1.81 -2.19 0.259 0.507 
1.181 0 1.38 1.8 0.52 -2.21 -1.06 1.38 1.8 -2.21 0.3 0.496 
1.249 0 1.38 1.8 0.33 -2.2 -0.649 1.38 1.8 -2.2 0.3 0.525 
1.315 0 1.37 1.8 0.198 -2.18 -0.371 1.37 1.8 -2.18 0.3 0.505 
1.379 0 1.37 1.79 0.14 -2.18 -0.469 1.37 1.79 -2.18 0.3 0.528 
1.449 0 1.37 1.79 0.105 -2.13 -0.094 1.37 1.79 -2.13 0.3 0.48 
1.516 0 1.37 1.78 0.0859 -2.13 -0.0116 1.37 1.78 -2.13 0.3 0.457 
1.582 0 1.36 1.78 0.0765 -2.04 0.547 1.36 1.78 -2.04 0.3 0.454 
1.649 0 1.37 1.78 0.0425 -2.12 -0.0483 1.37 1.78 -2.12 0.3 0.468 
1.714 0 1.36 1.77 0.0611 -2.13 -0.251 1.36 1.77 -2.13 0.3 0.457 
1.783 0 1.36 1.77 0.0311 -2.08 0.24 1.36 1.77 -2.08 0.3 0.436 
1.852 0 1.36 1.77 0.0464 -2.07 0.349 1.36 1.77 -2.07 0.3 0.445 
1.919 0 1.36 1.77 0.0302 -2.11 0.096 1.36 1.77 -2.11 0.3 0.46 
1.984 0 1.36 1.77 0.0226 -2.09 0.0768 1.36 1.77 -2.09 0.3 0.446 
2.05 0 1.36 1.77 0.0058 -2.07 0.0666 1.36 1.77 -2.07 0.3 0.431 
2.116 0 1.36 1.77 1.27e-005 -2.07 -0.0225 1.36 1.77 -2.07 0.301 0.416 
2.181 0 1.36 1.77 -0.00268 -2.07 -0.0711 1.36 1.77 -2.07 0.301 0.424 
2.247 0 1.36 1.77 -0.00168 -2.09 -0.163 1.36 1.77 -2.09 -1 0 
2.319 0 1.36 1.77 -0.0125 -2.09 0.116 1.36 1.77 -2.09 -1 0 
2.386 0 1.36 1.77 -0.00108 -2.05 0.0847 1.36 1.77 -2.05 -0.101 0 
2.449 0 1.36 1.77 -0.00344 -2.09 -0.155 1.36 1.77 -2.09 -0.0165 0 
2.513 0 1.36 1.77 -0.00202 -2.09 -0.14 1.36 1.77 -2.09 -0.015 0 
2.585 0 1.36 1.77 -0.00158 -2.09 -0.152 1.36 1.77 -2.09 -0.015 0 
2.648 0 1.36 1.77 0.0136 -2.11 -0.224 1.36 1.77 -2.11 -0.015 0 
2.713 0 1.36 1.77 0.0117 -2.05 0.223 1.36 1.77 -2.05 -0.015 0 
2.779 0 1.36 1.77 0.000848 -2.09 -0.081 1.36 1.77 -2.09 -0.015 0 
2.847 0 1.36 1.77 0.00628 -2.05 0.197 1.36 1.77 -2.05 -0.015 0 
2.916 0 1.36 1.77 0.00429 -2.05 0.546 1.36 1.77 -2.05 -0.015 0 
2.981 0 1.36 1.77 0.00299 -2.05 0.387 1.36 1.77 -2.05 -0.015 0 
3.047 0 1.36 1.77 -0.00374 -2.09 -0.00166 1.36 1.77 -2.09 -0.015 0 
