sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.946 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.023 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.109 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.193 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.273 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.349 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.428 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.507 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.584 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.66 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.738 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.816 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.895 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.978 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.058 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.137 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.224 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.309 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.403 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.5 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.59 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.668 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.75 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.832 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.917 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.002 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.086 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.18 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.265 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.345 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.425 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.503 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.58 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.661 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.739 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.816 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.895 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.973 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.048 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.126 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.205 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.281 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.363 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.446 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.526 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.607 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.681 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.756 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
