sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.025 0 0 0 0 0 1e-006 0.192 1.65 1.72 0 0.0334 
1.095 0 0 0 0 0 1e-006 0.192 1.65 1.72 0 0 
1.16 0 0.192 1.65 0.0996 1.72 0.846 0.192 1.65 1.72 0.64 -0.244 
1.226 0 0.192 1.65 0.0766 1.72 0.718 0.192 1.65 1.72 0 0.0332 
1.295 0 0.192 1.65 0.043 1.72 0.486 0.192 1.65 1.72 0 0.0269 
1.36 0 0.192 1.65 0.0231 1.72 0.311 0.192 1.65 1.72 0 0.0324 
1.426 0 0.192 1.65 0.012 1.72 0.19 0.192 1.65 1.72 0 0.0304 
1.494 0 0.192 1.65 0.00596 1.72 0.111 0.192 1.65 1.72 0 0.0331 
1.561 0 0.192 1.65 0.00302 1.72 0.0658 0.192 1.65 1.72 0 0.0156 
1.627 0 0.192 1.65 0.00155 1.72 0.0393 0.192 1.65 1.72 0 0.0136 
1.696 0 0.192 1.65 0.000757 1.72 0.0225 0.192 1.65 1.72 0 0.0303 
1.76 0 0.192 1.65 0.000403 1.72 0.0139 0.192 1.65 1.72 0 0.0286 
1.833 0 0.192 1.65 0.000169 1.72 0.00699 0.192 1.65 1.72 0 0.0155 
1.902 0 0.192 1.65 8.59e-005 1.72 0.00414 0.192 1.65 1.72 0 0.0173 
1.968 0 0.192 1.65 4.54e-005 1.72 0.00253 0.192 1.65 1.72 0 0.0324 
2.033 0 0.192 1.65 2.38e-005 1.72 0.00154 0.192 1.65 1.72 0 0.0327 
2.099 0 0.192 1.65 1.22e-005 1.72 0.000917 0.192 1.65 1.72 0 0.0306 
2.166 0 0.192 1.65 6.1e-006 1.72 0.000537 0.192 1.65 1.72 0 0.032 
2.233 0 0.192 1.65 3.1e-006 1.72 0.000318 0.192 1.65 1.72 0 0.0281 
2.299 0 0.192 1.65 1.6e-006 1.72 0.000191 0.192 1.65 1.72 0 0.026 
2.368 0 0.192 1.65 7.76e-007 1.72 0.000109 0.192 1.65 1.72 0 0.0373 
2.434 0 0.192 1.65 4.03e-007 1.72 6.55e-005 0.192 1.65 1.72 0 0.0102 
2.501 0 0.192 1.65 2.06e-007 1.72 3.89e-005 0.192 1.65 1.72 0 0.0142 
2.566 0 0.192 1.65 1.06e-007 1.72 2.33e-005 0.192 1.65 1.72 0 0.0182 
2.633 0 0.192 1.65 5.36e-008 1.72 1.37e-005 0.192 1.65 1.72 0 0.0264 
2.699 0 0.192 1.65 2.77e-008 1.72 8.21e-006 0.192 1.65 1.72 0 0.0336 
2.766 0 0.192 1.65 1.4e-008 1.72 4.83e-006 0.192 1.65 1.72 0 0.0333 
2.836 0 0.192 1.65 6.61e-009 1.72 2.71e-006 0.192 1.65 1.72 0 0.0331 
2.9 0 0.192 1.65 3.57e-009 1.72 1.68e-006 0.192 1.65 1.72 0 0.0308 
2.967 0 0.192 1.65 1.81e-009 1.72 9.92e-007 0.192 1.65 1.72 0 0.0157 
3.033 0 0.192 1.65 9.28e-010 1.72 5.92e-007 0.192 1.65 1.72 0 0.0373 
3.1 0 0.192 1.65 4.7e-010 1.72 3.49e-007 0.192 1.65 1.72 0 0.0352 
3.167 0 0.192 1.65 2.44e-010 1.72 2.1e-007 0.192 1.65 1.72 0 0.0287 
3.243 0 0.192 1.65 9.76e-011 1.72 1.02e-007 0.192 1.65 1.72 0 0.0145 
3.31 0 0.192 1.65 5.01e-011 1.72 6.09e-008 0.192 1.65 1.72 0 0.0242 
3.381 0 0.193 1.64 -0.0358 1.69 -0.173 0.193 1.64 1.69 0 0.0151 
3.445 0 0.198 1.6 -0.334 1.69 -0.00593 0.198 1.6 1.69 0 0.0296 
3.509 0 0.205 1.54 -0.557 1.72 0.0804 0.205 1.54 1.72 0 0.0318 
3.575 0 0.214 1.49 -0.643 1.67 0.022 0.214 1.49 1.67 0 0.0306 
3.648 0 0.22 1.45 -0.61 1.65 -0.0683 0.22 1.45 1.65 0 0.0199 
3.711 0 0.223 1.41 -0.621 1.61 -0.25 0.223 1.41 1.61 0 0.0302 
3.776 0 0.227 1.37 -0.584 1.61 -0.187 0.227 1.37 1.61 0 0.0323 
3.844 0 0.229 1.34 -0.522 1.61 -0.107 0.229 1.34 1.61 0 0.0181 
3.91 0 0.229 1.31 -0.453 1.54 -0.37 0.229 1.31 1.54 0 0.0365 
3.976 0 0.23 1.29 -0.396 1.54 -0.182 0.23 1.29 1.54 0 0.0323 
4.043 0 0.228 1.27 -0.343 1.52 -0.315 0.228 1.27 1.52 0 0.0193 
4.109 0 0.229 1.25 -0.284 1.52 -0.195 0.229 1.25 1.52 0 0.0157 
4.175 0 0.229 1.24 -0.239 1.52 -0.106 0.229 1.24 1.52 0 0.0179 
4.243 0 0.228 1.23 -0.163 1.48 -0.279 0.228 1.23 1.48 0 0.0326 
4.31 0 0.228 1.23 -0.105 1.48 -0.147 0.228 1.23 1.48 0 0.031 
4.377 0 0.228 1.23 -0.0513 1.48 -0.0942 0.228 1.23 1.48 0 0.0302 
4.443 0 0.228 1.23 -0.0263 1.48 -0.0561 0.228 1.23 1.48 0 0.0318 
4.509 0 0.228 1.23 -0.0135 1.48 -0.0336 0.228 1.23 1.48 0 0.0297 
4.576 0 0.228 1.23 -0.00686 1.48 -0.0198 0.228 1.23 1.48 0 0.0247 
4.642 0 0.228 1.23 -0.00356 1.48 -0.0119 0.228 1.23 1.48 0 0.0336 
4.712 0 0.228 1.23 -0.00168 1.48 -0.00665 0.228 1.23 1.48 0 0.0262 
4.776 0 0.228 1.23 -0.000902 1.48 -0.00411 0.228 1.23 1.48 0 0.0327 
4.843 0 0.229 1.25 0.146 1.52 0.237 0.229 1.25 1.52 0 0.0253 
4.91 0 0.231 1.28 0.29 1.52 0.0333 0.231 1.28 1.52 0 0.0312 
4.976 0 0.232 1.32 0.479 1.54 0.155 0.232 1.32 1.54 0 0.032 
5.043 0 0.23 1.39 0.749 1.4 -0.709 0.23 1.39 1.4 0 0.0313 
5.111 0 0.239 1.46 0.849 1.37 -0.577 0.239 1.46 1.37 0 0.0389 
5.178 0 0.249 1.52 0.905 1.43 0.142 0.249 1.52 1.43 0 0.0285 
