sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.044 0 0 0 0 0 1e-006 0.952 1.58 -1.43 0.302 -0.31 
1.122 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.2 0 0 0 0 0 1e-006 0.952 1.57 -1.34 0 0 
1.28 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.359 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.435 0 0.952 1.57 0.43 -1.43 -0.663 NaN NaN NaN 0.329 0.307 
1.517 0 0.954 1.57 0.311 -1.39 -0.504 NaN NaN NaN 0.4 0.268 
1.593 0 0.953 1.57 0.135 -1.38 -0.356 0.953 1.57 -1.38 0.401 0.235 
1.668 0 0.955 1.57 0.0667 -1.34 0.0333 0.955 1.57 -1.34 0.401 0.268 
1.745 0 0.954 1.57 0.0334 -1.39 -0.301 0.953 1.57 -1.39 0.402 0.215 
1.822 0 0.954 1.57 0.0198 -1.37 -0.0883 NaN NaN NaN 0.402 0.245 
1.9 0 0.955 1.57 0.00154 -1.34 0.0181 NaN NaN NaN 0.402 0.215 
1.979 0 0.955 1.57 0.005 -1.34 -0.00107 NaN NaN NaN 0.403 0.22 
2.056 0 0.953 1.57 -0.00431 -1.39 -0.242 NaN NaN NaN -1 0 
2.13 0 0.955 1.57 -0.000714 -1.34 0.0705 NaN NaN NaN -1 0 
2.212 0 0.955 1.57 -0.00206 -1.34 0.114 NaN NaN NaN -0.145 0 
2.29 0 0.955 1.57 -0.00206 -1.33 0.114 NaN NaN NaN -0.0172 0 
2.367 0 0.955 1.57 -0.00379 -1.34 0.066 NaN NaN NaN -0.015 0 
2.443 0 0.954 1.57 0.00226 -1.37 -0.114 NaN NaN NaN -0.015 0 
2.522 0 0.955 1.57 -0.00231 -1.34 0.14 NaN NaN NaN -0.015 0 
2.602 0 0.954 1.57 0.00602 -1.36 0.0506 NaN NaN NaN -0.015 0 
2.683 0 0.954 1.57 -0.00389 -1.36 0.0288 NaN NaN NaN -0.015 0 
2.76 0 0.954 1.57 -0.00427 -1.36 0.0591 0.954 1.57 -1.36 -0.015 0 
2.837 0 0.955 1.57 0.00458 -1.34 0.0805 0.955 1.57 -1.34 -0.015 0 
2.92 0 0.955 1.57 -0.00215 -1.34 0.124 NaN NaN NaN -0.015 0 
2.999 0 0.953 1.57 -0.00423 -1.39 -0.24 NaN NaN NaN -0.015 0 
3.078 0 0.955 1.57 8.66e-005 -1.34 0.186 0.955 1.57 -1.34 -0.015 0 
3.157 0 0.955 1.57 0.000562 -1.34 0.0647 0.955 1.57 -1.34 -0.015 0 
3.233 0 0.954 1.57 0.00427 -1.39 -0.258 NaN NaN NaN -0.1 0 
3.31 0 0.953 1.58 -0.0217 -1.38 -0.232 0.953 1.58 -1.38 -0.1 0 
3.391 0 0.953 1.58 -0.0435 -1.38 -0.0655 0.953 1.58 -1.38 -0.1 0 
3.468 0 0.949 1.59 -0.0731 -1.31 0.463 NaN NaN NaN -0.1 0 
3.549 0 0.949 1.6 -0.079 -1.38 -0.12 NaN NaN NaN -0.1 0 
3.626 0 0.948 1.61 -0.095 -1.44 -0.384 NaN NaN NaN -0.1 0 
3.7 0 0.946 1.62 -0.121 -1.38 -0.148 0.946 1.62 -1.38 -0.1 0 
3.777 0 0.945 1.63 -0.123 -1.31 0.446 0.945 1.63 -1.31 -0.1 0 
3.86 0 0.941 1.63 -0.107 -1.4 -0.263 0.941 1.63 -1.4 -0.1 0 
3.936 0 0.94 1.65 -0.131 -1.27 0.512 0.94 1.65 -1.27 -0.1 0 
4.018 0 0.936 1.66 -0.155 -1.35 -0.105 0.936 1.66 -1.35 -0.1 0 
4.093 0 0.936 1.67 -0.158 -1.35 -0.329 0.936 1.67 -1.35 -0.1 0 
4.171 0 0.931 1.68 -0.14 -1.29 0.295 0.931 1.68 -1.29 -0.1 0 
4.257 0 0.929 1.7 -0.168 -1.28 0.308 0.929 1.7 -1.28 -0.1 0 
4.333 0 0.926 1.71 -0.167 -1.34 -0.179 0.926 1.71 -1.34 -0.1 0 
