sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.957 0 0 0 0 0 0 0.268 1.43 0.831 0 0 
1.03 0 0 0 0 0 0 0.269 1.43 0.815 0 0 
1.101 0 342 674 0 0.711 0 0.269 1.43 0.815 0.114 0.0685 
1.197 0 343 674 0 8.62 0 0.269 1.43 0.815 -0.000134 -1 
1.292 0 342 673 0 16.6 0 0.269 1.43 0.815 -0.000246 -1 
1.387 0 342 673 0 24.7 0 0.269 1.43 0.815 -0.000246 -1 
1.479 0 341 672 0 32.6 0 0.269 1.43 0.815 -0.000247 -1 
1.572 0 341 672 0 40.7 0 0.269 1.43 0.815 -0.000247 -1 
1.668 0 341 671 0 48.8 0 0.268 1.43 0.831 -0.000247 -1 
1.765 0 341 671 0 56.9 0 0.269 1.43 0.815 -0.000248 -1 
1.861 0 341 671 0 64.9 0 0.269 1.43 0.815 -0.000248 -1 
1.956 0 341 672 0 72.9 0 0.269 1.43 0.815 -0.000248 -1 
2.051 0 341 671 0 81 0 0.269 1.43 0.815 -0.000249 -1 
2.141 0 341 671 0 89.1 0 0.269 1.43 0.815 -0.000249 -1 
2.235 0 341 671 0 97.2 0 0.269 1.43 0.815 -0.000249 -1 
2.33 0 341 672 0 105 0 0.269 1.43 0.815 -0.00025 -1 
2.423 0 341 671 0 113 0 0.269 1.43 0.815 -0.00025 -1 
2.521 0 341 671 0 121 0 0.269 1.43 0.815 -0.00025 -1 
2.613 0 341 671 0 129 0 0.269 1.43 0.815 -0.000251 -1 
2.708 0 341 671 0 137 0 0.269 1.43 0.815 -0.000251 -1 
2.801 0 341 671 0 145 0 0.269 1.43 0.815 -0.000251 -1 
2.896 0 341 672 0 153 0 0.269 1.43 0.815 -0.000252 -1 
2.989 0 341 671 0 161 0 0.269 1.43 0.815 -0.000252 -1 
3.085 0 341 672 0 169 0 0.269 1.43 0.815 -0.000252 -1 
3.181 0 341 672 0 177 0 0.269 1.43 0.815 -0.000253 -1 
3.276 0 341 672 0 185 0 0.269 1.43 0.815 -0.000253 -1 
3.368 0 341 672 0 194 0 0.269 1.43 0.815 -0.000253 -1 
3.461 0 342 671 0 202 0 0.269 1.43 0.815 -0.000254 -1 
3.556 0 341 672 0 210 0 0.269 1.43 0.815 -0.000254 -1 
3.652 0 341 672 0 218 0 0.269 1.43 0.815 -0.000254 -1 
3.747 0 341 671 0 226 0 0.269 1.43 0.815 -0.000255 -1 
3.845 0 341 671 0 234 0 0.269 1.43 0.815 -0.000255 -1 
3.938 0 341 671 0 242 0 0.269 1.43 0.815 -0.000255 -1 
4.03 0 341 671 0 250 0 0.269 1.43 0.815 -0.000256 -1 
4.124 0 341 672 0 258 0 0.269 1.43 0.815 -0.000256 -1 
4.219 0 341 672 0 266 0 0.269 1.43 0.815 -0.000256 -1 
4.311 0 342 672 0 274 0 0.268 1.43 0.831 -0.000257 -1 
4.407 0 341 671 0 283 0 0.269 1.43 0.815 -0.000257 -1 
4.502 0 341 671 0 291 0 0.269 1.43 0.815 -0.000257 -1 
4.595 0 341 672 0 299 0 0.269 1.43 0.815 -0.000258 -1 
4.688 0 341 672 0 307 0 0.269 1.43 0.815 -0.000258 -1 
4.783 0 341 672 0 315 0 0.269 1.43 0.815 -0.000258 -1 
4.877 0 341 672 0 323 0 0.269 1.43 0.815 -0.000259 -1 
4.969 0 342 671 0 331 0 NaN NaN NaN -0.000259 -1 
5.055 0 342 672 0 339 0 NaN NaN NaN -0.000259 -1 
5.146 0 341 672 0 347 0 NaN NaN NaN -0.00026 -1 
5.231 0 342 672 0 355 0 NaN NaN NaN -0.00026 -1 
5.321 0 342 672 0 363 0 NaN NaN NaN -0.00026 -1 
5.412 0 341 672 0 371 0 NaN NaN NaN -0.000261 -1 
5.503 0 341 672 0 379 0 NaN NaN NaN -0.000261 -1 
5.594 0 341 672 0 387 0 NaN NaN NaN -0.000261 -1 
5.685 0 310 617 0 396 0 NaN NaN NaN 0.275 -1 
5.775 0 310 616 0 419 0 NaN NaN NaN 9.2e-005 -1 
5.864 0 310 616 0 424 0 NaN NaN NaN -0.000177 -1 
5.953 0 309 616 0 429 0 NaN NaN NaN -0.000177 -1 
6.041 0 309 616 0 434 0 NaN NaN NaN -0.000178 -1 
6.13 0 309 616 0 440 0 NaN NaN NaN -0.000178 -1 
6.22 0 309 616 0 445 0 NaN NaN NaN -0.000178 -1 
6.306 0 310 616 0 451 0 NaN NaN NaN -0.000179 -1 
6.398 0 309 616 0 456 0 NaN NaN NaN -0.000179 -1 
6.491 0 310 615 0 461 0 NaN NaN NaN -0.000179 -1 
6.58 0 0 0 0 462 0 NaN NaN NaN 0.398 -1 
6.671 0 276 610 0 463 0 NaN NaN NaN 0.00115 -1 
6.757 0 276 611 0 464 0 NaN NaN NaN 0.000176 -1 
6.848 0 276 611 0 465 0 NaN NaN NaN 0.000175 -1 
6.945 0 276 611 0 466 0 NaN NaN NaN 0.000174 -1 
7.032 0 276 611 0 467 0 NaN NaN NaN 0.000174 -1 
7.122 0 276 611 0 468 0 NaN NaN NaN 0.000174 -1 
7.209 0 276 611 0 469 0 NaN NaN NaN 0.000174 -1 
7.3 0 275 611 0 470 0 NaN NaN NaN 0.000173 -1 
7.387 0 275 611 0 471 0 NaN NaN NaN 0.000173 -1 
7.475 0 275 611 0 472 0 NaN NaN NaN 0.000173 -1 
7.565 0 275 611 0 473 0 NaN NaN NaN 0.000172 -1 
7.655 0 275 611 0 474 0 NaN NaN NaN 0.000172 -1 
7.746 0 275 611 0 475 0 NaN NaN NaN 0.000172 -1 
7.835 0 275 611 0 476 0 NaN NaN NaN 0.000171 -1 
7.923 0 275 611 0 477 0 NaN NaN NaN 0.000171 -1 
8.014 0 276 610 0 478 0 NaN NaN NaN 0.000171 -1 
8.103 0 276 611 0 479 0 NaN NaN NaN 0.00017 -1 
8.19 0 276 610 0 481 0 NaN NaN NaN 0.00017 -1 
8.278 0 276 611 0 482 0 NaN NaN NaN 0.00017 -1 
8.366 0 276 610 0 482 0 NaN NaN NaN 0.000169 -1 
8.457 0 276 611 0 484 0 NaN NaN NaN 0.000169 -1 
8.545 0 275 611 0 485 0 NaN NaN NaN 0.000169 -1 
8.633 0 275 611 0 486 0 NaN NaN NaN 0.000169 -1 
8.723 0 275 611 0 487 0 NaN NaN NaN 0.000168 -1 
8.813 0 275 611 0 488 0 NaN NaN NaN 0.000168 -1 
8.899 0 275 611 0 489 0 NaN NaN NaN 0.000168 -1 
8.986 0 275 611 0 490 0 NaN NaN NaN 0.000167 -1 
9.074 0 275 611 0 491 0 NaN NaN NaN 0.000167 -1 
9.164 0 275 610 0 492 0 NaN NaN NaN 0.000167 -1 
9.254 0 276 611 0 493 0 NaN NaN NaN 0.000166 -1 
9.342 0 275 611 0 494 0 NaN NaN NaN 0.000166 -1 
9.432 0 275 611 0 495 0 NaN NaN NaN 0.000166 -1 
9.521 0 275 611 0 496 0 NaN NaN NaN 0.000165 -1 
9.609 0 275 611 0 497 0 NaN NaN NaN 0.000165 -1 
9.699 0 276 611 0 498 0 NaN NaN NaN 0.000165 -1 
9.788 0 276 611 0 499 0 NaN NaN NaN 0.000164 -1 
9.877 0 276 610 0 500 0 NaN NaN NaN 0.000164 -1 
9.966 0 276 611 0 501 0 NaN NaN NaN 0.000164 -1 
10.055 0 275 611 0 502 0 NaN NaN NaN 0.000164 -1 
10.142 0 276 611 0 503 0 NaN NaN NaN 0.000163 -1 
10.23 0 275 611 0 504 0 NaN NaN NaN 0.000163 -1 
10.318 0 276 611 0 505 0 NaN NaN NaN 0.000163 -1 
10.412 0 275 611 0 506 0 NaN NaN NaN 0.000162 -1 
10.501 0 275 611 0 507 0 NaN NaN NaN 0.000162 -1 
10.592 0 275 611 0 508 0 NaN NaN NaN 0.000162 -1 
10.683 0 275 611 0 509 0 NaN NaN NaN 0.000161 -1 
10.773 0 275 611 0 510 0 NaN NaN NaN 0.000161 -1 
10.863 0 275 611 0 511 0 NaN NaN NaN 0.000161 -1 
10.955 0 275 611 0 512 0 NaN NaN NaN 0.00016 -1 
11.054 0 275 611 0 513 0 NaN NaN NaN 0.00016 -1 
11.143 0 276 611 0 515 0 NaN NaN NaN 0.00016 -1 
