sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.977 0 0 0 0 0 1e-006 0.568 1.64 0.539 0 0 
1.042 0 0 0 0 0 1e-006 0.568 1.64 0.539 0 0 
1.109 0 0.568 1.64 0.284 0.539 0.267 0.568 1.64 0.539 0.264 0.755 
1.176 0 0.568 1.64 0.214 0.539 0.224 0.568 1.64 0.539 0.3 0.756 
1.243 0 0.568 1.64 0.126 0.539 0.156 0.568 1.64 0.539 0.3 0.756 
1.308 0 0.568 1.64 0.0683 0.539 0.101 0.568 1.64 0.539 0.3 0.756 
1.374 0 0.568 1.64 0.0353 0.539 0.0614 0.568 1.64 0.539 0.3 0.756 
1.44 0 0.568 1.64 0.0188 0.539 0.0273 0.568 1.64 0.539 0.3 0.756 
1.507 0 0.568 1.64 0.00937 0.539 0.016 0.568 1.64 0.539 0.3 0.756 
1.574 0 0.568 1.64 0.00476 0.539 0.00946 0.568 1.64 0.539 0.3 0.756 
1.654 0 0.568 1.64 0.00133 0.539 0.00911 0.568 1.64 0.539 -1 0 
1.722 0 0.568 1.64 0.000741 0.539 0.00574 0.568 1.64 0.539 -1 0 
1.787 0 0.568 1.64 0.00167 0.539 0.0602 0.568 1.64 0.539 -0.672 0 
1.854 0 0.568 1.64 0.000854 0.539 0.0361 0.568 1.64 0.539 -0.0264 0 
1.923 0 0.568 1.64 0.000412 0.539 0.0205 0.568 1.64 0.539 -0.0152 0 
1.989 0 0.568 1.64 0.00028 0.539 0.0169 0.568 1.64 0.539 -0.015 0 
2.061 0 0.568 1.64 0.000129 0.539 0.00922 0.568 1.64 0.539 -0.015 0 
2.129 0 0.568 1.64 6.65e-005 0.539 0.00553 0.568 1.64 0.539 -0.015 0 
2.194 0 0.568 1.64 3.45e-005 0.539 0.00333 0.568 1.64 0.539 -0.015 0 
2.263 0 0.568 1.64 1.67e-005 0.539 0.0019 0.568 1.64 0.539 -0.015 0 
2.329 0 0.568 1.64 8.58e-006 0.539 0.00114 0.568 1.64 0.539 -0.015 0 
2.396 0 0.568 1.64 -0.000483 0.539 0.00773 0.568 1.64 0.539 -0.015 0 
2.463 0 0.568 1.64 -0.000245 0.539 0.00456 0.568 1.64 0.539 -0.015 0 
2.528 0 0.568 1.64 0.000554 0.539 0.0362 0.568 1.64 0.539 -0.015 0 
2.595 0 0.568 1.64 0.00104 0.539 0.00955 0.568 1.64 0.539 -0.015 0 
2.662 0 0.568 1.64 0.00052 0.539 0.00557 0.568 1.64 0.539 -0.1 0 
2.727 0 0.568 1.64 0.000272 0.539 0.00337 0.568 1.64 0.539 -0.1 0 
2.795 0 0.568 1.64 0.000135 0.539 0.00196 0.568 1.64 0.539 -0.1 0 
2.862 0 0.568 1.64 6.81e-005 0.539 0.00115 0.568 1.64 0.539 -0.1 0 
2.929 0 0.568 1.64 3.43e-005 0.539 0.000679 0.568 1.64 0.539 -0.1 0 
2.995 0 0.568 1.64 1.78e-005 0.539 0.000407 0.568 1.64 0.539 -0.1 0 
3.061 0 0.568 1.64 0.000323 0.539 -0.00331 0.568 1.64 0.539 -0.1 0 
3.128 0 0.568 1.64 0.00018 0.539 -0.00199 0.568 1.64 0.539 -0.1 0 
3.195 0 0.568 1.64 9.13e-005 0.539 -0.00118 0.568 1.64 0.539 -0.1 0 
3.263 0 0.568 1.64 4.43e-005 0.539 -0.000671 0.568 1.64 0.539 -0.1 0 
3.33 0 0.568 1.64 2.23e-005 0.539 -0.000395 0.568 1.64 0.539 -0.1 0 
3.395 0 0.568 1.64 1.18e-005 0.539 -0.000241 0.568 1.64 0.539 -0.1 0 
3.461 0 0.568 1.64 0.000455 0.539 0.0213 0.568 1.64 0.539 -0.1 0 
3.528 0 0.568 1.64 0.000232 0.539 0.0126 0.568 1.64 0.539 -0.1 0 
3.594 0 0.568 1.64 0.00012 0.539 0.00756 0.568 1.64 0.539 -0.1 0 
3.661 0 0.568 1.64 6.01e-005 0.539 0.00443 0.568 1.64 0.539 -0.1 0 
3.729 0 0.568 1.64 0.00191 0.539 -0.0497 0.568 1.64 0.539 -0.1 0 
3.796 0 0.568 1.64 0.000981 0.539 -0.0295 0.568 1.64 0.539 -0.1 0 
3.863 0 0.568 1.64 0.000494 0.539 -0.0173 0.568 1.64 0.539 -0.1 0 
3.929 0 0.568 1.64 0.00162 0.539 0.0509 0.568 1.64 0.539 -0.1 0 
3.996 0 0.568 1.64 0.00083 0.539 0.0303 0.568 1.64 0.539 0 0 
4.061 0 0.568 1.64 -0.00097 0.539 -0.0366 0.568 1.64 0.539 -1 0 
4.128 0 0.568 1.64 -0.000478 0.539 -0.0214 0.568 1.64 0.539 -1 0 
4.197 0 0.568 1.64 0.000828 0.539 -0.0254 0.568 1.64 0.539 -0.0406 0 
4.264 0 0.568 1.64 0.000876 0.539 -0.0229 0.568 1.64 0.539 -0.0154 0 
4.331 0 0.568 1.64 0.00044 0.539 -0.0134 0.568 1.64 0.539 -0.015 0 
4.396 0 0.568 1.64 0.00108 0.539 -0.0194 0.568 1.64 0.539 -0.015 0 
4.462 0 0.568 1.64 0.000564 0.539 -0.0117 0.568 1.64 0.539 -0.015 0 
4.529 0 0.568 1.64 -0.00175 0.539 0.0222 0.568 1.64 0.539 -0.015 0 
4.595 0 0.568 1.64 -0.000902 0.539 0.0133 0.568 1.64 0.539 -0.015 0 
4.665 0 0.568 1.64 -0.000153 0.539 0.00436 0.568 1.64 0.539 -0.015 0 
4.73 0 0.568 1.64 -7.97e-005 0.539 0.00264 0.568 1.64 0.539 -0.015 0 
