sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.98 0 0 0 0 0 1e-006 1.39 1.81 -1.71 0 0 
1.047 0 0 0 0 0 1e-006 1.39 1.81 -1.71 0 0 
1.115 0 1.39 1.8 0.672 -1.74 -0.863 1.39 1.8 -1.74 0.264 0.112 
1.179 0 1.39 1.81 0.516 -1.75 -0.828 1.39 1.81 -1.75 0.3 0.148 
1.247 0 1.39 1.8 0.336 -1.71 -0.282 1.39 1.8 -1.71 0.3 0.12 
1.314 0 1.39 1.79 0.224 -1.73 -0.168 1.39 1.79 -1.73 0.3 0.132 
1.379 0 1.39 1.79 0.166 -1.75 -0.223 1.39 1.79 -1.75 0.3 0.157 
1.445 0 1.39 1.78 0.113 -1.71 0.107 1.39 1.78 -1.71 0.3 0.122 
1.513 0 1.38 1.78 0.0794 -1.67 0.282 1.38 1.78 -1.67 0.3 0.0834 
1.58 0 1.39 1.78 0.0704 -1.71 -0.142 1.39 1.78 -1.71 0.3 0.099 
1.647 0 1.38 1.77 0.0641 -1.74 -0.25 1.38 1.77 -1.74 0.3 0.14 
1.712 0 1.38 1.77 0.0429 -1.71 -0.0637 1.38 1.77 -1.71 0.3 0.126 
1.78 0 1.38 1.77 0.0399 -1.71 -0.000198 1.38 1.77 -1.71 0.3 0.12 
1.846 0 1.38 1.76 0.0676 -1.69 -0.0111 1.38 1.76 -1.69 0.3 0.103 
1.912 0 1.38 1.76 0.0592 -1.74 -0.347 1.38 1.76 -1.74 0.3 0.109 
1.989 0 1.38 1.76 0.024 -1.71 -0.163 1.38 1.76 -1.71 0.3 0.123 
2.054 0 1.38 1.76 0.0154 -1.71 -0.0881 1.38 1.76 -1.71 0.3 0.12 
2.119 0 1.38 1.75 0.0482 -1.67 0.203 1.38 1.75 -1.67 0.301 0.106 
2.187 0 1.38 1.75 0.0175 -1.69 0.0591 1.38 1.75 -1.69 0.301 0.1 
2.254 0 1.38 1.75 0.0198 -1.7 0.0162 1.38 1.75 -1.7 0.301 0.108 
2.319 0 1.38 1.75 0.0186 -1.69 -0.0152 1.38 1.75 -1.69 0.301 0.106 
2.389 0 1.38 1.75 0.0122 -1.69 0.00434 1.38 1.75 -1.69 0.301 0.108 
2.458 0 1.38 1.75 0.00154 -1.7 0.0736 1.38 1.75 -1.7 0.301 0.108 
2.523 0 1.38 1.75 0.00478 -1.71 -0.0898 1.38 1.75 -1.71 -1 0 
2.587 0 1.38 1.75 -0.000293 -1.7 0.0855 1.38 1.75 -1.7 -1 0 
2.653 0 1.38 1.75 -0.00453 -1.7 0.0348 1.38 1.75 -1.7 -0.672 0 
2.72 0 1.38 1.75 0.00326 -1.69 0.0595 1.38 1.75 -1.69 -0.0264 0 
2.786 0 1.38 1.75 -0.00339 -1.7 0.0487 1.38 1.75 -1.7 -0.0152 0 
2.853 0 1.38 1.75 -0.000266 -1.7 0.0231 1.38 1.75 -1.7 -0.015 0 
2.922 0 1.38 1.75 0.00281 -1.72 -0.186 1.38 1.75 -1.72 -0.015 0 
2.987 0 1.38 1.75 -0.00329 -1.7 -0.0066 1.38 1.75 -1.7 -0.015 0 
3.06 0 1.38 1.75 -0.00221 -1.69 -0.00928 1.38 1.75 -1.69 -0.015 0 
3.127 0 1.38 1.75 -0.00245 -1.7 -0.11 1.38 1.75 -1.7 -0.015 0 
3.193 0 1.38 1.75 -0.00125 -1.72 -0.219 1.38 1.75 -1.72 -0.015 0 
3.263 0 1.38 1.75 -2.98e-005 -1.7 0.03 1.38 1.75 -1.7 -0.015 0 
3.327 0 1.38 1.75 -0.000214 -1.7 0.0257 1.38 1.75 -1.7 -0.015 0 
3.401 0 1.38 1.75 -0.000632 -1.7 0.0631 1.38 1.75 -1.7 -0.015 0 
3.468 0 1.38 1.75 0.0104 -1.71 -0.127 1.38 1.75 -1.71 -0.015 0 
3.534 0 1.38 1.75 0.000782 -1.7 0.00722 1.38 1.75 -1.7 -0.1 0 
3.601 0 1.38 1.75 -0.00177 -1.7 0.0438 1.38 1.75 -1.7 -0.1 0 
3.669 0 1.38 1.76 -0.0494 -1.69 -0.0359 1.38 1.76 -1.69 -0.1 0 
3.736 0 1.38 1.76 -0.0657 -1.71 -0.183 1.38 1.76 -1.71 -0.1 0 
3.801 0 1.38 1.77 -0.0617 -1.69 0.029 1.38 1.77 -1.69 -0.1 0 
3.868 0 1.38 1.78 -0.0878 -1.66 0.415 1.38 1.78 -1.66 -0.1 0 
3.935 0 1.38 1.78 -0.111 -1.66 0.226 1.38 1.78 -1.66 -0.1 0 
4.001 0 1.39 1.79 -0.126 -1.68 -0.0259 1.39 1.79 -1.68 -0.1 0 
4.068 0 1.39 1.8 -0.117 -1.67 0.0743 1.39 1.8 -1.67 -0.1 0 
4.137 0 1.39 1.81 -0.141 -1.69 -0.0928 1.39 1.81 -1.69 -0.1 0 
4.202 0 1.39 1.82 -0.141 -1.67 -0.0976 1.39 1.82 -1.67 -0.1 0 
4.268 0 1.38 1.82 -0.0856 -1.6 0.272 1.38 1.82 -1.6 -0.1 0 
4.335 0 1.39 1.83 -0.0566 -1.62 0.129 1.39 1.83 -1.62 -0.1 0 
4.402 0 1.39 1.83 -0.0287 -1.62 0.0762 1.39 1.83 -1.62 -0.1 0 
4.469 0 1.39 1.83 -0.0138 -1.62 0.0922 1.39 1.83 -1.62 -0.1 0 
4.535 0 1.39 1.82 0.00308 -1.58 0.154 1.39 1.82 -1.58 -0.1 0 
4.604 0 1.39 1.82 -0.00401 -1.58 0.0749 1.39 1.82 -1.58 -0.1 0 
4.67 0 1.39 1.83 -0.00609 -1.56 0.251 1.39 1.83 -1.56 -0.1 0 
4.735 0 1.39 1.83 -0.00885 -1.56 0.151 1.39 1.83 -1.56 -0.1 0 
4.802 0 1.38 1.83 -0.0066 -1.51 0.48 1.38 1.83 -1.51 -0.1 0 
4.869 0 1.39 1.83 -0.018 -1.56 0.0996 1.39 1.83 -1.56 0 0 
4.936 0 1.38 1.83 0.0232 -1.51 0.201 1.38 1.83 -1.51 0.3 -0.0441 
5.002 0 1.38 1.82 0.0353 -1.6 -0.669 1.38 1.82 -1.6 0.3 -0.00767 
5.068 0 1.38 1.81 0.0918 -1.6 -0.552 1.38 1.81 -1.6 0.3 0.00828 
5.137 0 1.39 1.81 0.0833 -1.58 -0.134 1.39 1.81 -1.58 0.3 0.00816 
5.201 0 1.39 1.8 0.103 -1.6 -0.281 1.39 1.8 -1.6 0.3 0.00884 
5.269 0 1.38 1.79 0.106 -1.56 0.114 1.38 1.79 -1.56 0.3 -0.00799 
5.335 0 1.38 1.79 0.0878 -1.56 0.0702 1.38 1.79 -1.56 0.3 -0.00803 
5.402 0 1.38 1.78 0.0829 -1.56 0.0402 1.38 1.78 -1.56 0.3 -0.00732 
5.468 0 1.38 1.78 0.052 -1.56 0.0353 1.38 1.78 -1.56 0.3 -0.00813 
5.536 0 1.38 1.78 0.0703 -1.58 -0.214 1.38 1.78 -1.58 0.3 -0.00817 
5.604 0 1.38 1.77 0.0601 -1.58 -0.122 1.38 1.77 -1.58 0.3 0.00854 
5.67 0 1.38 1.77 0.0407 -1.6 -0.117 1.38 1.77 -1.6 0.3 0.0271 
5.738 0 1.38 1.77 0.0473 -1.6 -0.105 1.38 1.77 -1.6 0.3 0.0305 
5.802 0 1.38 1.77 0.0402 -1.54 0.567 1.38 1.77 -1.54 0.3 0.00987 
5.869 0 1.38 1.77 0.0246 -1.6 0.00703 1.38 1.77 -1.6 0.301 0.0304 
5.937 0 1.38 1.76 0.031 -1.54 0.305 1.38 1.76 -1.54 0.301 -0.0251 
6.002 0 1.38 1.76 0.0177 -1.6 -0.0388 1.38 1.76 -1.6 0.301 0.0281 
6.071 0 1.38 1.76 0.0252 -1.56 0.0626 1.38 1.76 -1.56 0.301 -0.0251 
6.136 0 1.38 1.76 0.00957 -1.54 0.13 1.38 1.76 -1.54 0.301 -0.0251 
6.203 0 1.38 1.76 0.0106 -1.56 -0.057 1.38 1.76 -1.56 0.301 -0.00685 
6.269 0 1.38 1.76 0.00334 -1.54 0.162 1.38 1.76 -1.54 0.301 -0.00648 
6.336 0 1.38 1.76 -0.00317 -1.56 0.0808 1.38 1.76 -1.56 -1 0 
6.401 0 1.38 1.76 2.93e-005 -1.56 0.0548 1.38 1.76 -1.56 -1 0 
6.469 0 1.38 1.76 0.00115 -1.56 0.0402 1.38 1.76 -1.56 -0.0406 0 
6.536 0 1.38 1.76 -0.000162 -1.54 0.164 1.38 1.76 -1.54 -0.0154 0 
6.604 0 1.38 1.76 0.00107 -1.58 -0.0257 1.38 1.76 -1.58 -0.015 0 
6.67 0 1.38 1.76 -0.00629 -1.54 0.201 1.38 1.76 -1.54 -0.015 0 
6.736 0 1.38 1.76 0.000635 -1.6 -0.316 1.38 1.76 -1.6 -0.015 0 
6.803 0 1.38 1.76 -0.00306 -1.54 0.185 1.38 1.76 -1.54 -0.015 0 
6.87 0 1.38 1.76 0.0201 -1.54 0.33 1.38 1.76 -1.54 -0.015 0 
6.936 0 1.38 1.76 0.0193 -1.54 0.504 1.38 1.76 -1.54 -0.015 0 
7.02 0 1.38 1.76 0.0123 -1.56 0.538 1.38 1.76 -1.56 -0.015 0 
7.084 0 1.38 1.76 0.00704 -1.54 0.579 1.38 1.76 -1.54 -0.015 0 
7.149 0 1.38 1.76 0.00948 -1.56 0.25 1.38 1.76 -1.56 -0.015 0 
7.215 0 1.38 1.76 0.00498 -1.56 0.168 1.38 1.76 -1.56 -0.015 0 
7.282 0 1.38 1.76 9.36e-005 -1.56 -0.0451 1.38 1.76 -1.56 -0.015 0 
7.357 0 1.38 1.76 0.00447 -1.54 0.122 1.38 1.76 -1.54 -0.1 0 
7.424 0 1.38 1.76 -0.0117 -1.56 0.144 1.38 1.76 -1.56 -0.1 0 
7.49 0 1.38 1.77 -0.0559 -1.6 -0.285 1.38 1.77 -1.6 -0.1 0 
7.557 0 1.38 1.78 -0.0526 -1.58 0.18 1.38 1.78 -1.58 -0.1 0 
7.623 0 1.38 1.78 -0.066 -1.56 0.265 1.38 1.78 -1.56 -0.1 0 
7.689 0 1.38 1.79 -0.103 -1.56 0.144 1.38 1.79 -1.56 -0.1 0 
7.758 0 1.38 1.8 -0.131 -1.56 0.194 1.38 1.8 -1.56 -0.1 0 
