sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.012 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.731 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.8 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.864 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.935 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.003 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.066 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.133 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.203 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.265 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.33 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.403 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.471 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.532 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.606 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.673 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.739 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.807 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.872 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.942 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.007 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.074 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.14 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.208 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.277 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.343 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.408 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.473 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.545 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.607 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.674 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.74 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.811 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.876 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.941 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.008 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.074 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.141 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.207 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.274 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.341 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.407 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.479 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.547 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.614 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.68 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.748 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.814 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.88 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.946 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.014 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.08 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.148 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.214 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.284 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.35 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.416 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.48 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.548 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.625 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.688 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.756 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.823 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.887 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.954 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.023 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.092 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.16 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.224 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.288 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.354 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.423 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.49 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.557 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.622 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
