sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.011 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.756 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.853 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
0.953 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.039 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.131 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.225 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.311 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.404 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.49 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.579 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.678 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.768 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.862 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
1.957 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.049 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.148 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.24 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.339 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.43 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.531 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.621 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.715 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.812 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.909 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
2.993 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.09 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.181 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.271 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.365 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.464 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.554 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.648 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.74 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.832 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
3.92 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.011 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.105 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.197 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.296 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.397 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.483 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.579 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.678 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.773 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.868 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
4.969 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.075 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.176 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.273 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.362 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.458 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.554 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.64 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.729 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.818 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.91 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
5.996 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.089 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.182 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.274 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.362 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.459 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.553 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.645 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.733 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.825 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
6.917 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
7.013 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
7.111 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
7.207 0 0 0 0 0 1e-006 NaN NaN NaN 0 0 
