sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.008 0 0 0 0 0 1e-006 2.06 1.86 1.36 0.21 -0.178 
0.616 0 0 0 0 0 1e-006 2.07 1.87 1.36 0 0 
0.682 0 2.07 1.87 0.963 1.36 0.633 2.07 1.87 1.36 -0.105 -1 
0.75 0 2.07 1.87 0.701 1.31 0.398 2.07 1.87 1.31 -0.22 -1 
0.817 0 2.06 1.86 0.329 1.42 0.67 2.06 1.86 1.42 0.0328 -1 
0.883 0 2.06 1.85 0.11 1.46 0.551 2.06 1.85 1.46 0.284 -1 
0.948 0 2.06 1.85 0.0669 1.39 -0.0163 2.06 1.85 1.39 0.354 -1 
1.015 0 2.06 1.85 0.0689 1.38 -0.0783 2.06 1.85 1.38 0.353 -1 
1.083 0 2.06 1.86 0.0426 1.37 0.00739 2.06 1.86 1.37 0.361 -1 
1.149 0 2.06 1.86 0.0587 1.31 -0.39 2.06 1.86 1.31 0.357 -1 
1.216 0 2.07 1.87 0.0878 1.29 -0.284 2.07 1.87 1.29 0.349 -1 
1.285 0 2.07 1.87 0.0889 1.26 -0.203 2.07 1.87 1.26 0.332 -1 
1.349 0 2.07 1.88 0.0756 1.22 -0.323 2.07 1.88 1.22 0.33 -1 
1.415 0 2.07 1.88 0.0814 1.2 -0.449 2.07 1.88 1.2 0.337 -1 
1.482 0 2.07 1.88 0.047 1.18 -0.319 2.07 1.88 1.18 0.36 -1 
1.55 0 2.08 1.89 0.0605 1.15 -0.336 2.08 1.89 1.15 0.356 -1 
1.616 0 2.08 1.89 0.0614 1.13 -0.141 NaN NaN NaN 0.353 -1 
1.683 0 2.09 1.89 0.0754 1.09 -0.306 2.09 1.89 1.09 0.336 -1 
1.75 0 2.09 1.9 0.0955 1.02 -0.527 NaN NaN NaN 0.327 -1 
1.817 0 2.09 1.9 0.0928 0.982 -0.539 NaN NaN NaN 0.33 -1 
1.882 0 2.1 1.91 0.0928 0.947 -0.539 NaN NaN NaN 0.33 -1 
1.949 0 2.1 1.91 0.077 0.949 -0.377 NaN NaN NaN 0.342 -1 
2.018 0 2.1 1.92 0.077 0.923 -0.377 NaN NaN NaN 0.343 -1 
2.083 0 2.11 1.92 0.077 0.898 -0.377 NaN NaN NaN 0.343 -1 
2.15 0 2.11 1.92 0.077 0.873 -0.377 NaN NaN NaN 0.344 -1 
2.217 0 2.11 1.93 0.077 0.848 -0.377 NaN NaN NaN 0.344 -1 
2.283 0 2.12 1.93 0.077 0.823 -0.377 NaN NaN NaN 0.344 -1 
2.36 0 2.12 1.93 0.077 0.794 -0.377 NaN NaN NaN 0.345 -1 
2.423 0 2.13 1.94 0.077 0.77 -0.377 NaN NaN NaN 0.345 -1 
2.49 0 2.13 1.94 0.077 0.745 -0.377 NaN NaN NaN 0.345 -1 
2.557 0 2.13 1.95 0.077 0.719 -0.377 NaN NaN NaN 0.345 -1 
2.623 0 2.14 1.95 0.077 0.695 -0.377 NaN NaN NaN 0.346 -1 
2.69 0 2.14 1.95 0.077 0.669 -0.377 NaN NaN NaN 0.346 -1 
2.755 0 2.14 1.95 0.077 0.645 -0.377 NaN NaN NaN 0.346 -1 
2.822 0 2.15 1.96 0.077 0.619 -0.377 NaN NaN NaN 0.347 -1 
2.89 0 2.15 1.96 0.077 0.594 -0.377 NaN NaN NaN 0.347 -1 
2.957 0 2.16 1.96 0.077 0.569 -0.377 NaN NaN NaN 0.347 -1 
3.023 0 2.16 1.97 0.077 0.544 -0.377 NaN NaN NaN 0.347 -1 
3.089 0 2.17 1.97 0.077 0.519 -0.377 NaN NaN NaN 0.348 -1 
3.157 0 2.17 1.97 0.077 0.493 -0.377 NaN NaN NaN 0.348 -1 
3.225 0 2.18 1.97 0.077 0.468 -0.377 NaN NaN NaN 0.348 -1 
3.291 0 2.18 1.98 0.077 0.443 -0.377 NaN NaN NaN 0.348 -1 
3.358 0 2.18 1.98 0.077 0.417 -0.377 NaN NaN NaN 0.349 -1 
3.423 0 2.19 1.98 0.077 0.393 -0.377 NaN NaN NaN 0.349 -1 
3.491 0 2.19 1.98 0.077 0.367 -0.377 NaN NaN NaN 0.349 -1 
3.557 0 2.2 1.98 0.077 0.342 -0.377 NaN NaN NaN 0.35 -1 
3.623 0 2.2 1.99 0.077 0.318 -0.377 NaN NaN NaN 0.35 -1 
3.69 0 2.21 1.99 0.077 0.292 -0.377 NaN NaN NaN 0.35 -1 
3.756 0 2.21 1.99 0.077 0.267 -0.377 NaN NaN NaN 0.35 -1 
3.823 0 2.22 1.99 0.077 0.242 -0.377 NaN NaN NaN 0.351 -1 
