sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.008 0 0 0 0 0 1e-006 0.691 1.93 0.665 0.228 -0.355 
0.641 0 0 0 0 0 1e-006 0.698 1.93 0.603 0 0 
0.707 0 0.698 1.93 0.332 0.621 0.292 0.698 1.93 0.621 0.114 -0.872 
0.774 0 0.699 1.93 0.254 0.626 0.304 0.699 1.93 0.627 0.4 -0.918 
0.843 0 0.7 1.93 0.144 0.615 0.149 0.7 1.93 0.615 0.401 -0.926 
0.908 0 0.7 1.93 0.0782 0.615 0.0716 0.7 1.93 0.615 0.401 -0.945 
0.979 0 0.7 1.93 0.041 0.632 0.18 0.7 1.93 0.632 0.401 -0.926 
1.041 0 0.7 1.93 0.0206 0.615 0.0407 0.7 1.93 0.615 0.402 -0.926 
1.108 0 0.7 1.93 0.0123 0.615 0.0987 0.7 1.93 0.615 0.402 -0.926 
1.174 0 0.7 1.93 0.0109 0.632 0.213 0.7 1.93 0.632 0.402 -0.926 
1.241 0 0.7 1.93 0.00614 0.632 0.14 0.7 1.93 0.632 0.403 -0.926 
1.308 0 0.7 1.93 0.00516 0.632 0.146 0.7 1.93 0.632 -1 0 
1.375 0 0.7 1.93 -6.22e-005 0.615 -0.00943 0.7 1.93 0.615 -1 0 
1.442 0 0.7 1.93 -3.14e-005 0.615 -0.00556 0.7 1.93 0.615 -0.101 0 
1.508 0 0.7 1.93 -1.63e-005 0.615 -0.00334 0.7 1.93 0.615 -0.0165 0 
1.575 0 0.7 1.93 -8.26e-006 0.615 -0.00197 0.7 1.93 0.615 -0.015 0 
1.641 0 0.7 1.93 -4.29e-006 0.615 -0.00119 0.7 1.93 0.615 -0.015 0 
1.708 0 0.7 1.93 -0.000318 0.615 -0.00639 0.7 1.93 0.615 -0.015 0 
1.775 0 0.7 1.93 4.5e-005 0.615 0.00788 0.7 1.93 0.615 -0.015 0 
1.843 0 0.7 1.93 -0.000226 0.615 0.00459 0.7 1.93 0.615 -0.015 0 
1.909 0 0.7 1.93 -0.00137 0.615 -0.0336 0.7 1.93 0.615 -0.015 0 
1.975 0 0.7 1.93 -0.00175 0.615 -0.0527 0.7 1.93 0.615 -0.015 0 
2.042 0 0.7 1.93 -0.000879 0.615 -0.0309 0.7 1.93 0.615 -0.015 0 
2.108 0 0.7 1.93 -0.000301 0.615 -0.00939 0.7 1.93 0.615 -0.015 0 
2.175 0 0.7 1.93 -0.000153 0.615 -0.00556 0.7 1.93 0.615 -0.015 0 
2.248 0 0.7 1.93 -0.00154 0.615 -0.0498 0.7 1.93 0.615 -0.015 0 
2.311 0 0.7 1.93 -0.000836 0.615 -0.0311 0.7 1.93 0.615 -0.1 0 
2.375 0 0.697 1.93 -0.0198 0.615 0.00385 0.697 1.93 0.615 -0.1 0 
2.442 0 0.692 1.93 -0.0481 0.639 0.0925 0.692 1.93 0.639 -0.1 0 
2.509 0 0.684 1.92 -0.0986 0.627 -0.0601 0.684 1.92 0.627 -0.1 0 
