sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.01 0 0 0 0 0 1e-006 0.205 1.3 1.38 0 0 
0.734 0 0 0 0 0 1e-006 0.205 1.3 1.38 0 0 
0.8 0 0.205 1.3 0.103 1.38 0.673 0.205 1.3 1.38 0.114 -0.0868 
0.866 0 0.205 1.3 0.0811 1.38 0.58 0.205 1.3 1.38 0.4 -0.0929 
0.934 0 0.205 1.3 0.0457 1.38 0.394 0.205 1.3 1.38 0.401 -0.0929 
1.001 0 0.205 1.3 0.0239 1.38 0.247 0.205 1.3 1.38 0.401 -0.0929 
1.071 0 0.205 1.3 0.0118 1.38 0.145 0.205 1.3 1.38 0.401 -0.0929 
1.138 0 0.205 1.3 0.00614 1.38 0.0877 0.205 1.3 1.38 0.402 -0.0929 
1.206 0 0.205 1.3 0.00302 1.38 0.0508 0.205 1.3 1.38 0.402 -0.0929 
1.275 0 0.205 1.3 0.00146 1.38 0.029 0.205 1.3 1.38 -1 0 
1.342 0 0.205 1.3 0.00074 1.38 0.0171 0.205 1.3 1.38 -1 0 
1.406 0 0.205 1.3 0.000398 1.38 0.0106 0.205 1.3 1.38 -0.0726 0 
1.473 0 0.205 1.3 0.000196 1.38 0.00612 0.205 1.3 1.38 -0.016 0 
1.539 0 0.205 1.3 0.000102 1.38 0.0037 0.205 1.3 1.38 -0.015 0 
1.604 0 0.205 1.3 5.35e-005 1.38 0.00224 0.205 1.3 1.38 -0.015 0 
1.672 0 0.205 1.3 2.63e-005 1.38 0.00129 0.205 1.3 1.38 -0.015 0 
1.739 0 0.205 1.3 1.3e-005 1.38 0.000745 0.205 1.3 1.38 -0.015 0 
1.807 0 0.205 1.3 6.38e-006 1.38 0.00043 0.205 1.3 1.38 -0.015 0 
1.874 0 0.205 1.3 3.25e-006 1.38 0.000255 0.205 1.3 1.38 -0.015 0 
1.942 0 0.205 1.3 1.62e-006 1.38 0.000149 0.205 1.3 1.38 -0.015 0 
2.013 0 0.205 1.3 7.61e-007 1.38 8.28e-005 0.205 1.3 1.38 -0.015 0 
2.079 0 0.205 1.3 4.03e-007 1.38 5.06e-005 0.205 1.3 1.38 -0.015 0 
2.15 0 0.205 1.3 1.83e-007 1.38 2.74e-005 0.205 1.3 1.38 -0.015 0 
2.219 0 0.205 1.3 9.12e-008 1.38 1.59e-005 0.205 1.3 1.38 -0.015 0 
2.288 0 0.205 1.3 4.51e-008 1.38 9.22e-006 0.205 1.3 1.38 -0.1 0 
2.355 0 0.205 1.3 2.34e-008 1.38 5.56e-006 0.205 1.3 1.38 -0.1 0 
2.422 0 0.205 1.3 1.2e-008 1.38 3.31e-006 0.205 1.3 1.38 -0.1 0 
2.488 0 0.205 1.3 6.2e-009 1.38 1.99e-006 0.205 1.3 1.38 -0.1 0 
2.555 0 0.205 1.3 3.13e-009 1.38 1.18e-006 0.205 1.3 1.38 -0.1 0 
2.623 0 0.205 1.3 1.51e-009 1.38 6.69e-007 0.205 1.3 1.38 -0.1 0 
2.691 0 0.205 1.3 7.36e-010 1.38 3.81e-007 0.205 1.3 1.38 -0.1 0 
2.762 0 0.205 1.3 3.53e-010 1.38 2.15e-007 0.205 1.3 1.38 -0.1 0 
2.827 0 0.205 1.3 1.9e-010 1.38 1.33e-007 0.205 1.3 1.38 -0.1 0 
2.897 0 0.205 1.3 9.25e-011 1.38 7.64e-008 0.205 1.3 1.38 -0.1 0 
2.962 0 0.205 1.3 4.85e-011 1.38 4.65e-008 0.205 1.3 1.38 -0.1 0 
3.028 0 0.205 1.3 2.5e-011 1.38 2.78e-008 0.205 1.3 1.38 -0.1 0 
3.096 0 0.205 1.3 1.21e-011 1.38 1.58e-008 0.205 1.3 1.38 -0.1 0 
3.165 0 0.205 1.3 5.84e-012 1.38 8.98e-009 0.205 1.3 1.38 -0.1 0 
3.235 0 0.205 1.3 2.85e-012 1.38 5.12e-009 0.205 1.3 1.38 -0.1 0 
3.303 0 0.205 1.3 1.45e-012 1.38 3.04e-009 0.205 1.3 1.38 -0.1 0 
3.369 0 0.205 1.3 7.53e-013 1.38 1.83e-009 0.205 1.3 1.38 -0.1 0 
3.436 0 0.205 1.3 3.78e-013 1.38 1.08e-009 0.205 1.3 1.38 -0.1 0 
3.502 0 0.205 1.3 1.96e-013 1.38 6.47e-010 0.205 1.3 1.38 -0.1 0 
3.568 0 0.205 1.3 1.01e-013 1.38 3.83e-010 0.205 1.3 1.38 -0.1 0 
3.635 0 0.205 1.3 5e-014 1.38 2.2e-010 0.205 1.3 1.38 -1 0 
3.717 0 0.205 1.3 1.82e-014 1.38 1.04e-010 0.205 1.3 1.38 -1 0 
3.783 0 0.205 1.3 1.17e-014 1.38 6.48e-011 0.205 1.3 1.38 -0.145 0 
3.851 0 0.205 1.3 1.14e-014 1.38 3.83e-011 0.205 1.3 1.38 -0.0172 0 
3.917 0 0.205 1.3 1.12e-014 1.38 2.33e-011 0.205 1.3 1.38 -0.015 0 
3.982 0 0.205 1.3 1.1e-014 1.38 1.42e-011 0.205 1.3 1.38 -0.015 0 
4.048 0 0.205 1.3 1.07e-014 1.38 8.36e-012 0.205 1.3 1.38 -0.015 0 
4.119 0 0.205 1.3 7.14e-015 1.38 4.49e-012 0.205 1.3 1.38 -0.015 0 
4.191 0 0.205 1.3 7.07e-015 1.38 2.53e-012 0.205 1.3 1.38 -0.015 0 
4.256 0 0.205 1.3 7.06e-015 1.38 1.57e-012 0.205 1.3 1.38 -0.015 0 
4.323 0 0.205 1.3 7.06e-015 1.38 9.28e-013 0.205 1.3 1.38 -0.015 0 
4.391 0 0.205 1.3 7.05e-015 1.38 5.39e-013 0.205 1.3 1.38 -0.015 0 
4.459 0 0.205 1.3 7.03e-015 1.38 3.15e-013 0.205 1.3 1.38 -0.015 0 
4.527 0 0.205 1.3 7e-015 1.38 1.87e-013 0.205 1.3 1.38 -0.015 0 
4.596 0 0.205 1.3 6.93e-015 1.38 1.07e-013 0.205 1.3 1.38 -0.015 0 
4.667 0 0.205 1.3 6.7e-015 1.38 5.82e-014 0.205 1.3 1.38 -0.1 0 
4.738 0 0.205 1.3 0.038 1.29 -0.762 0.205 1.3 1.29 -0.1 0 
4.806 0 0.211 1.35 0.274 0.723 -3.77 0.211 1.35 0.723 -0.1 0 
4.873 0 0.226 1.37 0.311 0.282 -4.56 0.226 1.37 0.282 -0.1 0 
4.941 0 0.245 1.38 0.302 0.0405 -4 0.245 1.38 0.0405 -0.1 0 
5.007 0 0.26 1.39 0.264 -0.134 -3.5 0.26 1.39 -0.134 -0.1 0 
5.075 0 0.273 1.39 0.213 -0.298 -3.1 0.273 1.39 -0.298 -0.1 0 
5.152 0 0.285 1.39 0.174 -0.379 -2.03 0.285 1.39 -0.379 -0.1 0 
5.218 0 0.294 1.38 0.161 -0.399 -1.49 0.294 1.38 -0.399 -0.1 0 
5.284 0 0.302 1.38 0.141 -0.396 -1.14 0.302 1.38 -0.396 -0.1 0 
5.352 0 0.308 1.37 0.123 -0.396 -0.594 0.308 1.37 -0.396 -0.1 0 
5.417 0 0.312 1.37 0.09 -0.407 -0.508 0.312 1.37 -0.407 -0.1 0 
5.484 0 0.314 1.37 0.0703 -0.417 -0.319 0.314 1.37 -0.417 -0.1 0 
5.552 0 0.315 1.37 0.0338 -0.407 0.0433 0.315 1.37 -0.407 -0.1 0 
5.62 0 0.315 1.37 0.0184 -0.407 -0.0596 0.315 1.37 -0.407 -0.1 0 
5.689 0 0.315 1.37 0.00907 -0.407 -0.0343 0.315 1.37 -0.407 -0.1 0 
5.757 0 0.315 1.37 0.00458 -0.407 -0.0202 0.315 1.37 -0.407 -0.1 0 
5.823 0 0.315 1.37 0.00236 -0.407 -0.0121 0.315 1.37 -0.407 -0.1 0 
5.892 0 0.315 1.37 0.00116 -0.407 -0.007 0.315 1.37 -0.407 -0.1 0 
5.959 0 0.315 1.37 0.000597 -0.407 -0.00419 0.315 1.37 -0.407 -0.1 0 
6.027 0 0.315 1.37 -0.000353 -0.407 0.0275 0.315 1.37 -0.407 0.4 1 
6.097 0 0.315 1.37 -0.000169 -0.407 0.0155 0.315 1.37 -0.407 0.4 1 
6.164 0 0.315 1.37 -0.000618 -0.408 0.0356 0.315 1.37 -0.407 0.4 1 
6.232 0 0.315 1.37 -0.000324 -0.407 0.0212 0.315 1.37 -0.407 -1 0 
6.3 0 0.315 1.37 -0.00438 -0.388 0.207 0.315 1.37 -0.388 -1 0 
6.368 0 0.315 1.37 -0.00353 -0.388 0.171 0.315 1.37 -0.388 -0.307 0 
6.432 0 0.315 1.37 -0.000364 -0.407 0.0195 0.315 1.37 -0.407 -0.0201 0 
6.501 0 0.315 1.37 0.000585 -0.407 -0.0323 0.315 1.37 -0.407 -0.0151 0 
6.569 0 0.315 1.37 0.000285 -0.407 -0.0185 0.315 1.37 -0.407 -0.015 0 
6.637 0 0.315 1.37 0.000144 -0.407 -0.0108 0.315 1.37 -0.407 -0.015 0 
6.704 0 0.315 1.37 0.000562 -0.407 -0.0352 0.315 1.37 -0.407 -0.015 0 
6.772 0 0.315 1.37 0.00217 -0.427 -0.112 0.315 1.37 -0.427 -0.015 0 
