sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.01 0 0 0 0 0 1e-006 1.36 0.181 -2.94 0.369 -0.144 
1.074 0 0 0 0 0 1e-006 1.35 0.178 -2.95 0 0 
1.143 0 1.35 0.178 0.655 -2.95 -1.45 1.35 0.178 -2.95 0.114 -0.369 
1.209 0 1.35 0.179 0.51 -2.97 -1.44 1.35 0.178 -2.97 0.4 -0.345 
1.275 0 1.34 0.179 0.344 -2.9 -0.681 1.34 0.179 -2.9 0.401 -0.371 
1.341 0 1.32 0.178 0.29 -2.97 -0.626 1.32 0.178 -2.97 0.401 -0.329 
1.408 0 1.3 0.177 0.315 -3.05 -0.561 1.3 0.177 -3.05 0.401 -0.191 
1.474 0 1.27 0.178 0.35 -3.1 -0.593 1.27 0.178 -3.1 0.402 -0.223 
1.548 0 1.24 0.179 0.4 -3.14 -0.573 1.24 0.179 -3.14 0.402 -0.139 
1.616 0 1.19 0.183 0.466 3.08 21.9 1.19 0.183 3.08 0.402 -0.0754 
1.682 0 1.15 0.188 0.553 3.08 13.7 1.15 0.188 3.08 0.403 -0.0326 
1.748 0 1.1 0.194 0.637 3.06 8.25 1.1 0.194 3.06 0.403 0.0109 
1.814 0 1.05 0.202 0.719 3.05 4.65 1.05 0.202 3.05 0.403 0.113 
1.881 0 0.985 0.208 0.798 3.1 3.11 0.985 0.208 3.1 0.404 0.0839 
1.947 0 0.921 0.214 0.878 3.06 1.78 0.921 0.214 3.06 0.404 0.00361 
2.015 0 0.851 0.22 0.939 3.1 0.99 0.851 0.22 3.1 0.404 0.0363 
2.083 0 0.78 0.225 0.969 3.01 -0.0321 0.78 0.225 3.01 0.405 -0.0486 
2.15 0 0.702 0.237 1.04 3.05 -0.134 0.702 0.237 3.05 0.375 -0.168 
2.216 0 0.624 0.251 1.09 2.93 -0.662 0.624 0.251 2.93 0.284 -0.218 
2.281 0 0.548 0.277 1.16 2.77 -1.32 0.548 0.277 2.77 0.183 -0.322 
2.347 0 0.479 0.311 1.14 2.62 -1.64 0.479 0.311 2.62 0.176 -0.344 
2.415 0 0.418 0.356 1.11 2.46 -1.88 0.418 0.356 2.46 0.194 -0.344 
