sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.005 0 0 0 0 0 1e-006 1.15 1.23 -1.84 0.242 -0.57 
1.068 0 0 0 0 0 1e-006 1.14 1.21 -1.85 0 0 
1.135 0 1.14 1.21 0.556 -1.85 -0.911 1.14 1.21 -1.85 0.0399 -1 
1.203 0 1.14 1.21 0.43 -1.84 -0.809 1.14 1.21 -1.84 0.212 -1 
1.268 0 1.14 1.2 0.316 -1.89 -0.722 1.14 1.2 -1.89 0.328 -1 
1.336 0 1.14 1.2 0.213 -1.92 -0.42 1.14 1.2 -1.92 0.4 -1 
1.401 0 1.13 1.19 0.194 -2.03 -0.985 1.13 1.19 -2.03 0.401 -1 
1.468 0 1.12 1.17 0.226 -2.12 -1.09 1.12 1.17 -2.12 0.401 -0.988 
1.535 0 1.1 1.16 0.272 -2.28 -1.72 1.1 1.16 -2.28 0.402 -0.781 
1.604 0 1.08 1.14 0.318 -2.42 -1.71 1.08 1.14 -2.42 0.402 -0.7 
1.669 0 1.05 1.13 0.383 -2.61 -1.95 1.05 1.13 -2.61 0.402 -0.297 
1.736 0 1.01 1.12 0.479 -2.76 -2.02 1.01 1.12 -2.76 0.403 0.0476 
1.803 0 0.974 1.1 0.556 -2.73 -1.2 0.974 1.1 -2.73 0.403 0.356 
1.868 0 0.932 1.08 0.646 -2.58 0.168 0.932 1.08 -2.58 0.403 0.642 
1.934 0 0.891 1.04 0.714 -2.41 1.12 0.891 1.04 -2.41 0.291 0.782 
2.003 0 0.862 1 0.703 -2.19 1.88 0.862 1 -2.19 0.273 0.786 
2.068 0 0.843 0.955 0.716 -1.95 2.45 0.843 0.955 -1.95 0.241 0.797 
2.135 0 0.835 0.908 0.702 -1.69 3.06 0.835 0.908 -1.69 0.264 0.801 
2.202 0 0.84 0.859 0.71 -1.52 2.81 0.84 0.859 -1.52 0.297 0.747 
2.268 0 0.856 0.815 0.697 -1.25 3.43 0.856 0.815 -1.25 0.349 0.617 
2.334 0 0.879 0.775 0.693 -1.07 3.24 0.879 0.775 -1.07 0.398 0.562 
2.402 0 0.911 0.736 0.71 -0.853 3.21 0.911 0.736 -0.853 0.405 0.525 
2.471 0 0.954 0.702 0.723 -0.676 2.92 0.954 0.702 -0.676 0.406 0.491 
2.538 0 1 0.673 0.788 -0.473 3.02 1 0.673 -0.473 0.406 0.399 
2.602 0 1.06 0.652 0.862 -0.303 2.73 1.06 0.652 -0.303 0.398 0.328 
