sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1.026 0 0 0 0 0 1e-006 1.83 1.11 0.923 0.348 0.252 
1.092 0 0 0 0 0 1e-006 1.83 1.11 0.926 0 0 
1.159 0 1.83 1.11 0.903 0.923 0.455 1.83 1.11 0.923 -0.0145 1 
1.227 0 1.83 1.11 0.694 0.944 0.444 1.83 1.11 0.944 0.121 0.958 
1.292 0 1.83 1.12 0.431 0.953 0.313 1.83 1.12 0.953 0.336 0.969 
1.36 0 1.84 1.13 0.293 1.05 0.71 1.84 1.13 1.05 0.4 0.926 
1.427 0 1.84 1.14 0.269 1.15 1.05 1.84 1.14 1.15 0.401 0.9 
1.5 0 1.85 1.17 0.298 1.27 1.31 1.85 1.17 1.27 0.401 0.697 
1.565 0 1.85 1.19 0.342 1.43 1.8 1.85 1.19 1.43 0.402 0.62 
1.633 0 1.85 1.23 0.419 1.54 1.78 1.85 1.23 1.54 0.402 0.423 
1.701 0 1.84 1.26 0.472 1.68 1.93 1.84 1.26 1.68 0.402 0.306 
1.768 0 1.84 1.3 0.556 1.77 1.72 1.84 1.3 1.77 0.403 0.114 
1.842 0 1.83 1.35 0.549 1.81 1.17 1.83 1.35 1.81 0.403 -0.0627 
1.909 0 1.82 1.41 0.659 1.79 0.727 1.82 1.41 1.79 0.403 -0.249 
1.976 0 1.81 1.46 0.733 1.62 -0.319 1.81 1.46 1.62 0.404 -0.358 
2.042 0 1.82 1.52 0.782 1.48 -1.37 1.82 1.52 1.48 0.404 -0.316 
2.109 0 1.83 1.58 0.858 1.35 -1.61 1.83 1.58 1.35 0.398 -0.335 
2.175 0 1.85 1.64 0.869 1.05 -2.67 1.85 1.64 1.05 0.374 -0.342 
2.241 0 1.89 1.69 0.916 0.865 -2.8 1.89 1.69 0.865 0.213 -0.57 
2.31 0 1.93 1.74 0.876 0.67 -2.88 1.93 1.74 0.67 0.118 -0.788 
2.378 0 1.98 1.76 0.828 0.475 -3.05 1.98 1.76 0.475 0.0625 -0.954 
2.449 0 2.04 1.78 0.782 0.275 -3.07 2.04 1.78 0.275 0.075 -0.966 
2.515 0 2.09 1.78 0.755 0.0286 -3.37 2.09 1.78 0.0286 0.135 -0.878 
2.581 0 2.14 1.77 0.725 -0.21 -3.49 2.14 1.77 -0.21 0.185 -0.869 
2.65 0 2.17 1.74 0.666 -0.489 -3.68 2.17 1.74 -0.489 0.288 -0.722 
2.714 0 2.21 1.71 0.654 -0.734 -3.69 2.21 1.71 -0.734 0.39 -0.55 
2.783 0 2.23 1.68 0.633 -0.895 -3.13 2.23 1.68 -0.895 0.406 -0.432 
2.854 0 2.25 1.63 0.655 -1.11 -2.82 2.25 1.63 -1.11 0.407 -0.305 
2.922 0 2.27 1.58 0.686 -1.28 -2.69 2.27 1.58 -1.28 0.407 -0.224 
2.987 0 2.28 1.52 0.775 -1.39 -2.16 2.28 1.52 -1.39 0.407 -0.131 
3.056 0 2.29 1.46 0.836 -1.43 -1.54 2.29 1.46 -1.43 0.408 -0.082 
3.12 0 2.3 1.4 0.902 -1.48 -1.27 2.3 1.4 -1.48 0.408 -0.063 
3.187 0 2.3 1.33 0.985 -1.52 -0.962 2.3 1.33 -1.52 0.408 -0.0584 
3.256 0 2.3 1.25 1 -1.52 -0.565 2.3 1.25 -1.52 0.409 -0.0548 
3.323 0 2.3 1.17 1.08 -1.56 -0.753 2.3 1.17 -1.56 0.409 -0.0219 
