sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.947 0 0 0 0 0 1e-006 0.123 0.648 2.93 0 0 
1.015 0 0 0 0 0 1e-006 0.108 0.651 2.93 0 0 
1.08 0 0.108 0.651 0.0537 2.93 1.46 0.108 0.651 2.93 0.102 -1 
1.145 0 0.106 0.652 0.0497 2.91 1.16 0.106 0.652 2.91 0.358 -1 
1.213 0 0.0991 0.654 0.0679 2.85 0.428 0.0991 0.654 2.85 0.347 -1 
1.285 0 0.089 0.661 0.111 2.81 0.031 0.089 0.661 2.81 0.323 -1 
1.352 0 0.0821 0.665 0.109 2.77 -0.00255 0.0821 0.665 2.77 0.31 -1 
1.42 0 0.0828 0.664 0.0498 2.79 0.0546 0.0828 0.664 2.79 0.352 -1 
1.486 0 0.0821 0.665 0.0348 2.77 -0.0079 0.0821 0.665 2.77 0.373 -1 
1.553 0 0.0821 0.665 0.0175 2.77 -0.00464 0.0821 0.665 2.77 0.385 -1 
1.619 0 0.0821 0.665 0.00901 2.77 -0.00278 0.0821 0.665 2.77 0.394 -1 
1.685 0 0.0821 0.665 0.00466 2.77 -0.00167 0.0821 0.665 2.77 0.398 -1 
1.753 0 0.0821 0.665 0.00228 2.77 -0.000958 0.0821 0.665 2.77 -1 0 
1.819 0 0.0828 0.664 -0.0107 2.79 0.104 0.0828 0.664 2.79 -1 0 
1.888 0 0.0828 0.664 -0.00713 2.79 0.154 0.0828 0.664 2.79 -0.672 0 
1.954 0 0.0828 0.665 -0.00165 2.77 -0.108 0.0828 0.665 2.77 -0.0264 0 
2.02 0 0.0828 0.664 -0.00128 2.79 -0.0629 0.0828 0.664 2.79 -0.0152 0 
2.085 0 0.0828 0.664 -0.000523 2.79 -0.0748 0.0828 0.664 2.79 -0.015 0 
2.152 0 0.0828 0.665 0.00162 2.77 -0.17 0.0828 0.665 2.77 -0.015 0 
2.218 0 0.0828 0.665 -0.000987 2.77 -0.00969 0.0828 0.665 2.77 -0.015 0 
2.285 0 0.0828 0.664 -0.0044 2.79 0.199 0.0828 0.664 2.79 -0.015 0 
2.355 0 0.0828 0.664 -0.00265 2.79 0.137 0.0828 0.664 2.79 -0.015 0 
2.421 0 0.0828 0.664 -0.0017 2.79 0.0744 0.0828 0.664 2.79 -0.015 0 
2.49 0 0.0828 0.664 -0.00421 2.79 0.215 0.0828 0.664 2.79 -0.015 0 
2.554 0 0.0828 0.664 -0.00339 2.79 0.165 0.0828 0.664 2.79 -0.015 0 
2.619 0 0.0828 0.665 -0.00161 2.77 -0.00894 0.0828 0.665 2.77 -0.015 0 
2.685 0 0.0828 0.664 -0.00408 2.79 0.172 0.0828 0.664 2.79 -0.015 0 
2.752 0 0.0828 0.664 -0.0025 2.79 0.107 0.0828 0.664 2.79 -0.1 0 
2.819 0 0.0843 0.664 -0.0161 2.8 0.225 0.0844 0.664 2.8 -0.1 0 
2.887 0 0.0867 0.663 -0.0182 2.74 -0.122 0.0867 0.663 2.74 -0.1 0 
2.956 0 0.0943 0.66 -0.0594 2.75 -0.0695 0.0943 0.66 2.75 -0.1 0 
3.02 0 0.104 0.656 -0.103 2.77 -0.203 0.104 0.656 2.77 -0.1 0 
