sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
0.01 0 0 0 0 0 1e-006 2.2 1.28 -1.82 0.48 0.0961 
0.646 0 0 0 0 0 1e-006 2.2 1.27 -1.75 0 0 
0.708 0 2.2 1.27 1.02 -1.75 -0.825 2.2 1.27 -1.75 0.0244 0.625 
0.774 0 2.2 1.26 0.807 -1.72 -0.608 2.2 1.26 -1.72 0.234 0.56 
0.841 0 2.2 1.25 0.538 -1.78 -0.693 2.2 1.25 -1.78 0.399 0.642 
0.913 0 2.2 1.24 0.354 -1.65 0.445 2.2 1.24 -1.65 0.401 0.578 
0.98 0 2.2 1.22 0.304 -1.58 0.73 2.2 1.22 -1.58 0.401 0.431 
1.045 0 2.2 1.2 0.334 -1.54 0.518 2.2 1.2 -1.54 0.401 0.403 
1.109 0 2.2 1.17 0.384 -1.48 0.52 2.2 1.17 -1.48 0.402 0.269 
1.175 0 2.21 1.14 0.449 -1.44 0.461 2.21 1.14 -1.44 0.402 0.178 
1.241 0 2.22 1.1 0.508 -1.37 0.534 2.22 1.1 -1.37 0.402 0.0535 
1.308 0 2.23 1.06 0.584 -1.4 0.0438 2.23 1.06 -1.4 0.403 0.0313 
1.377 0 2.24 1.02 0.603 -1.32 0.555 2.24 1.02 -1.32 0.403 -0.0358 
1.443 0 2.25 0.965 0.674 -1.4 0.0177 2.25 0.965 -1.4 0.403 -0.117 
1.509 0 2.26 0.908 0.758 -1.4 0.12 2.26 0.908 -1.4 0.404 -0.139 
1.575 0 2.26 0.848 0.829 -1.45 -0.0736 2.26 0.848 -1.45 0.404 -0.231 
1.642 0 2.26 0.783 0.883 -1.61 -0.877 2.26 0.783 -1.61 0.404 -0.205 
1.708 0 2.26 0.716 0.943 -1.73 -1.29 2.26 0.716 -1.73 0.404 -0.226 
1.775 0 2.24 0.646 1.01 -1.8 -1.15 2.24 0.646 -1.8 0.353 -0.255 
1.842 0 2.21 0.58 0.998 -1.96 -1.68 2.21 0.58 -1.96 0.349 -0.304 
1.912 0 2.18 0.519 0.935 -2.15 -1.9 2.18 0.519 -2.15 0.344 -0.26 
1.978 0 2.13 0.465 0.98 -2.27 -1.78 2.13 0.465 -2.27 0.339 -0.269 
2.043 0 2.08 0.416 1.02 -2.41 -1.9 2.08 0.416 -2.41 0.336 -0.246 
2.11 0 2.03 0.375 0.988 -2.51 -2.05 2.03 0.375 -2.51 0.376 -0.234 
2.176 0 1.97 0.339 1.03 -2.68 -2.24 1.97 0.339 -2.68 0.391 -0.134 
2.249 0 1.9 0.314 0.899 -2.71 -1.64 1.9 0.314 -2.71 0.387 -0.191 
2.312 0 1.83 0.287 1.01 -2.85 -1.76 1.83 0.287 -2.85 0.407 -0.0675 
2.38 0 1.76 0.271 1.03 -2.88 -1.28 1.76 0.271 -2.88 0.367 -0.111 
2.446 0 1.68 0.255 1.09 -3 -1.54 1.68 0.255 -3 0.361 -0.0787 
2.51 0 1.6 0.246 1.15 -3 -0.96 1.6 0.246 -3 0.349 -0.0576 
2.579 0 1.52 0.238 1.16 -3.03 -0.788 1.52 0.238 -3.03 0.341 -0.0162 
2.644 0 1.43 0.232 1.23 -3.09 -0.733 1.43 0.232 -3.09 0.314 0.0288 
2.71 0 1.35 0.226 1.24 -3.09 -0.517 1.35 0.226 -3.09 0.3 0.0182 
2.777 0 1.27 0.221 1.21 -3.11 -0.431 1.27 0.221 -3.11 0.345 0.0315 
2.854 0 1.18 0.221 0.946 -3.09 -0.124 1.18 0.221 -3.09 0.328 0.000561 
2.919 0 1.09 0.217 1.1 -3.05 0.202 1.09 0.217 -3.05 0.387 -0.0569 
2.984 0 1 0.213 1.21 3.11 40.3 1 0.213 3.11 0.328 0.0168 
3.051 0 0.917 0.213 1.24 -3.09 -7.5 0.917 0.213 -3.09 0.271 -0.0472 
3.118 0 0.829 0.216 1.24 3.12 28.4 0.829 0.216 3.12 0.242 -0.104 
3.191 0 0.735 0.221 1.18 3.02 63.7 0.735 0.221 3.02 0.263 -0.213 
3.26 0 0.654 0.236 1.13 2.95 36.9 0.654 0.236 2.95 0.265 -0.253 
3.327 0 0.576 0.261 1.14 2.79 21.2 0.576 0.261 2.79 0.194 -0.323 
3.391 0 0.504 0.297 1.18 2.66 12.3 0.504 0.297 2.66 0.165 -0.258 
3.458 0 0.438 0.342 1.17 2.48 6.13 0.438 0.342 2.48 0.19 -0.321 
3.523 0 0.385 0.397 1.16 2.31 2.58 0.385 0.397 2.31 0.223 -0.251 
3.591 0 0.34 0.459 1.13 2.14 0.549 0.34 0.459 2.14 0.256 -0.243 
3.658 0 0.306 0.522 1.08 2.05 -0.343 0.306 0.522 2.05 0.28 -0.203 
3.727 0 0.279 0.592 1.05 1.92 -1.23 0.279 0.592 1.92 0.323 -0.185 
3.793 0 0.262 0.661 1.03 1.79 -1.32 0.262 0.661 1.79 0.36 -0.166 
3.859 0 0.252 0.731 1.04 1.69 -1.35 0.252 0.731 1.69 0.377 -0.131 
3.925 0 0.246 0.804 1.07 1.6 -1.32 0.246 0.804 1.6 0.39 -0.116 
3.991 0 0.244 0.88 1.11 1.6 -0.795 0.244 0.88 1.6 0.366 -0.0747 
4.057 0 0.244 0.958 1.14 1.51 -0.996 0.244 0.958 1.51 0.39 0.00469 
4.127 0 0.248 1.04 1.11 1.51 -0.685 0.248 1.04 1.51 0.388 0.0137 
4.194 0 0.25 1.12 1.12 1.56 -0.287 0.25 1.12 1.56 0.37 0.0482 
4.261 0 0.251 1.2 1.15 1.56 0.0766 0.251 1.2 1.56 0.387 0.00407 
4.328 0 0.254 1.29 1.19 1.58 0.14 0.254 1.29 1.58 0.344 -0.0223 
4.391 0 0.257 1.38 1.26 1.51 -0.204 0.257 1.38 1.51 0.228 -0.13 
4.457 0 0.266 1.46 1.27 1.42 -0.715 0.266 1.46 1.42 0.159 -0.258 
4.524 0 0.284 1.54 1.23 1.28 -1.4 0.284 1.54 1.28 0.133 -0.342 
4.593 0 0.315 1.62 1.18 1.11 -1.92 0.315 1.62 1.11 0.122 -0.4 
4.67 0 0.361 1.69 1.02 0.949 -1.87 0.361 1.69 0.949 0.273 -0.372 
4.734 0 0.414 1.74 1.07 0.751 -2.16 0.414 1.74 0.751 0.253 -0.329 
4.8 0 0.476 1.78 1.05 0.574 -2.27 0.476 1.78 0.574 0.327 -0.248 
4.865 0 0.539 1.81 1.06 0.41 -2.34 0.539 1.81 0.41 0.331 -0.196 
4.932 0 0.608 1.83 1.07 0.292 -2.2 0.608 1.83 0.292 0.345 -0.201 
5 0 0.674 1.85 1.02 0.208 -1.77 0.674 1.85 0.208 0.39 -0.123 
5.066 0 0.744 1.86 1.02 0.163 -1.25 0.744 1.86 0.163 0.375 -0.161 
5.133 0 0.818 1.86 1.03 -0.00416 -1.95 0.818 1.86 -0.00419 0.375 -0.242 
5.201 0 0.893 1.86 1.04 -0.137 -2.23 0.893 1.86 -0.137 0.342 -0.25 
5.266 0 0.965 1.84 1.08 -0.228 -1.76 0.965 1.84 -0.228 0.239 -0.324 
5.332 0 1.03 1.82 1.05 -0.382 -2.13 1.03 1.82 -0.382 0.241 -0.447 
5.399 0 1.09 1.78 1.03 -0.659 -2.72 1.09 1.78 -0.659 0.213 -0.389 
5.471 0 1.14 1.73 0.962 -0.825 -2.7 1.14 1.73 -0.825 0.266 -0.457 
5.537 0 1.17 1.67 0.96 -1.04 -2.85 1.17 1.67 -1.04 0.289 -0.396 
5.604 0 1.19 1.62 0.926 -1.28 -3.25 1.19 1.62 -1.28 0.308 -0.432 
5.67 0 1.2 1.56 0.907 -1.39 -2.71 1.2 1.56 -1.39 0.306 -0.46 
5.739 0 1.2 1.49 0.912 -1.65 -3.19 1.2 1.49 -1.65 0.305 -0.501 
5.805 0 1.18 1.43 0.89 -1.9 -3.37 1.18 1.43 -1.9 0.357 -0.386 
5.873 0 1.16 1.39 0.835 -2.03 -2.59 1.16 1.39 -2.03 0.394 -0.334 
5.941 0 1.12 1.34 0.846 -2.22 -2.74 1.12 1.34 -2.22 0.42 -0.258 
6.005 0 1.08 1.29 0.893 -2.34 -2.38 1.08 1.29 -2.34 0.421 -0.195 
6.072 0 1.02 1.25 0.946 -2.45 -2.13 1.02 1.25 -2.45 0.421 -0.0522 
6.14 0 0.967 1.21 0.936 -2.52 -1.54 0.967 1.21 -2.52 0.422 0.191 
6.206 0 0.907 1.17 1.02 -2.48 -0.631 0.907 1.17 -2.48 0.304 0.38 
6.272 0 0.853 1.12 1.06 -2.31 0.413 0.853 1.12 -2.31 0.139 0.659 
6.341 0 0.811 1.06 1.05 -2.1 1.53 0.811 1.06 -2.1 0.00489 0.729 
6.407 0 0.785 0.989 1.06 -1.86 2.3 0.785 0.989 -1.86 -0.0129 0.782 
6.473 0 0.775 0.925 1.02 -1.58 3.08 0.775 0.925 -1.58 0.0247 0.752 
6.54 0 0.78 0.857 0.993 -1.24 3.81 0.78 0.857 -1.24 0.116 0.634 
6.606 0 0.801 0.794 0.955 -0.806 4.89 0.801 0.794 -0.806 0.268 0.419 
6.676 0 0.839 0.748 0.826 -0.536 4.5 0.839 0.748 -0.536 0.415 0.268 
6.747 0 0.892 0.716 0.816 -0.243 4.2 0.892 0.716 -0.243 0.423 0.119 
6.812 0 0.948 0.702 0.855 -0.17 3.06 0.948 0.702 -0.17 0.423 0.00452 
6.879 0 1.01 0.689 0.885 -0.211 1.54 1.01 0.689 -0.211 0.423 0.0553 
6.953 0 1.08 0.678 0.922 -0.156 1.24 1.08 0.678 -0.156 0.424 0.0797 
7.021 0 1.15 0.67 0.955 -0.0861 1.02 1.15 0.67 -0.0861 0.414 0.176 
7.091 0 1.22 0.665 0.926 -0.0181 0.784 1.22 0.665 -0.0182 0.411 0.246 
7.156 0 1.3 0.67 1.01 0.135 1.64 1.3 0.67 0.135 0.353 0.273 
7.222 0 1.38 0.685 1.05 0.263 1.7 1.38 0.685 0.263 0.268 0.341 
7.287 0 1.45 0.711 1.09 0.455 2.28 1.45 0.711 0.455 0.25 0.292 
7.355 0 1.51 0.751 1.07 0.59 2.09 1.51 0.751 0.59 0.307 0.287 
7.421 0 1.57 0.797 1.07 0.746 2 1.57 0.797 0.746 0.304 0.266 
7.488 0 1.62 0.848 1.07 0.834 1.62 1.62 0.848 0.833 0.282 0.287 
7.556 0 1.66 0.903 0.999 0.986 1.83 1.66 0.903 0.986 0.318 0.283 
7.625 0 1.69 0.965 0.9 1.16 1.96 1.69 0.965 1.16 0.344 0.289 
7.691 0 1.72 1.03 0.961 1.25 1.82 1.72 1.03 1.25 0.412 0.232 
7.755 0 1.74 1.1 1.02 1.34 1.67 1.74 1.1 1.34 0.351 0.193 
7.821 0 1.75 1.17 1.05 1.45 1.42 1.75 1.17 1.45 0.378 0.0742 
7.888 0 1.75 1.25 1.08 1.56 1.5 1.75 1.25 1.56 0.425 -0.0133 
7.954 0 1.76 1.33 1.11 1.54 0.945 1.76 1.33 1.54 0.39 -0.0919 
8.022 0 1.77 1.41 1.12 1.47 0.279 1.77 1.41 1.47 0.295 -0.134 
8.092 0 1.78 1.49 1.07 1.37 -0.925 1.78 1.49 1.37 0.27 -0.225 
8.157 0 1.81 1.57 1.1 1.24 -1.38 1.81 1.57 1.24 0.272 -0.267 
8.222 0 1.84 1.64 1.08 1.09 -1.85 1.84 1.64 1.09 0.217 -0.369 
8.289 0 1.88 1.7 1.08 0.93 -1.99 1.88 1.7 0.93 0.107 -0.612 
8.355 0 1.93 1.74 1.02 0.711 -2.35 1.93 1.74 0.711 -0.0496 -0.861 
8.421 0 1.99 1.77 0.966 0.487 -2.78 1.99 1.77 0.487 -0.0699 -0.972 
8.49 0 2.05 1.79 0.866 0.217 -2.69 2.05 1.79 0.217 -0.00782 -0.952 
8.558 0 2.1 1.78 0.769 -0.098 -3.45 2.1 1.78 -0.098 0.125 -0.897 
8.624 0 2.15 1.77 0.779 -0.553 -4.83 2.15 1.77 -0.553 0.266 -0.659 
8.693 0 2.2 1.74 0.751 -0.986 -5.46 2.2 1.74 -0.986 0.423 -0.343 
8.76 0 2.23 1.69 0.733 -1.39 -5.58 2.23 1.69 -1.39 0.43 -0.0168 
8.827 0 2.24 1.65 0.717 -1.73 -5.28 2.24 1.65 -1.73 0.43 0.286 
8.893 0 2.24 1.6 0.727 -1.68 -2.84 2.24 1.6 -1.68 0.43 0.345 
8.962 0 2.24 1.54 0.766 -1.56 -1 2.24 1.54 -1.56 0.431 0.236 
9.031 0 2.24 1.48 0.759 -1.42 0.155 2.24 1.48 -1.42 0.431 0.123 
9.097 0 2.26 1.42 0.836 -1.35 0.292 2.26 1.42 -1.35 0.431 0.0652 
9.162 0 2.27 1.35 0.927 -1.35 0.278 2.27 1.35 -1.35 0.432 -0.0681 
9.228 0 2.29 1.28 0.985 -1.39 -0.0785 2.29 1.28 -1.39 0.432 -0.114 
9.294 0 2.29 1.21 1.05 -1.46 -0.43 2.29 1.21 -1.46 0.412 -0.104 
9.361 0 2.3 1.13 1.11 -1.56 -0.824 2.3 1.13 -1.56 0.406 -0.0572 
9.429 0 2.3 1.05 1.12 -1.61 -0.691 2.3 1.05 -1.61 0.395 -0.0347 
9.497 0 2.29 0.964 1.13 -1.61 -0.0867 2.29 0.964 -1.61 0.377 -0.0424 
9.564 0 2.28 0.879 1.14 -1.65 -0.452 2.28 0.879 -1.65 0.37 -0.0486 
9.63 0 2.27 0.792 1.19 -1.73 -0.614 2.27 0.792 -1.73 0.318 -0.105 
9.695 0 2.26 0.708 1.22 -1.74 -0.461 2.26 0.708 -1.74 0.24 -0.17 
9.762 0 2.23 0.626 1.25 -1.85 -0.862 2.23 0.626 -1.85 0.187 -0.234 
9.828 0 2.2 0.551 1.22 -2.03 -1.22 2.2 0.551 -2.03 0.153 -0.323 
9.897 0 2.16 0.485 1.15 -2.18 -1.6 2.16 0.485 -2.18 0.175 -0.329 
9.964 0 2.11 0.429 1.09 -2.33 -1.7 2.11 0.429 -2.33 0.245 -0.279 
10.034 0 2.05 0.38 0.99 -2.56 -1.83 2.05 0.38 -2.56 0.358 -0.244 
