sysTime carID xPos yPos speed yaw yawVel xPosRaw yPosRaw yawRaw gas turn
1 0 0 0 0 0 1e-006 1.45 0.644 0.021 0.385 0.335 
1.066 0 0 0 0 0 1e-006 1.45 0.645 0.043 0 0 
1.13 0 1.45 0.645 0.716 0.042 0.018 1.45 0.645 0.042 0.0522 0.893 
1.197 0 1.45 0.646 0.558 0.0854 0.22 1.45 0.646 0.0854 0.29 0.85 
1.267 0 1.46 0.648 0.354 0.13 0.47 1.46 0.648 0.13 0.4 0.829 
1.332 0 1.47 0.651 0.278 0.133 0.424 1.47 0.651 0.133 0.401 0.823 
1.399 0 1.49 0.656 0.247 0.264 1.14 1.49 0.656 0.264 0.401 0.722 
1.466 0 1.51 0.667 0.303 0.41 1.7 1.51 0.667 0.41 0.402 0.673 
1.532 0 1.53 0.683 0.361 0.52 1.83 1.53 0.683 0.52 0.402 0.626 
1.598 0 1.56 0.703 0.42 0.646 2.04 1.56 0.703 0.646 0.402 0.492 
1.665 0 1.59 0.731 0.492 0.769 2.08 1.59 0.731 0.769 0.403 0.416 
1.732 0 1.61 0.766 0.552 0.921 1.98 1.61 0.766 0.921 0.403 0.297 
1.799 0 1.64 0.807 0.619 1.02 1.53 1.64 0.807 1.02 0.403 0.226 
1.865 0 1.66 0.855 0.701 1.07 1.06 1.66 0.855 1.07 0.404 0.234 
1.93 0 1.68 0.907 0.788 1.18 1.24 1.68 0.908 1.18 0.404 0.172 
1.998 0 1.7 0.967 0.854 1.22 0.708 1.7 0.967 1.22 0.404 0.161 
2.066 0 1.72 1.03 0.901 1.32 1.38 1.72 1.03 1.32 0.405 0.158 
2.133 0 1.73 1.1 0.966 1.44 1.23 1.73 1.1 1.44 0.405 0.105 
2.197 0 1.74 1.18 1.06 1.51 1.31 1.74 1.18 1.51 0.401 0.0786 
2.266 0 1.75 1.26 1.05 1.52 0.442 1.75 1.26 1.52 0.406 -0.000861 
2.331 0 1.76 1.34 1.15 1.5 0.285 1.76 1.34 1.5 0.377 -0.102 
2.399 0 1.77 1.43 1.19 1.47 0.0508 1.77 1.43 1.47 0.262 -0.196 
2.47 0 1.78 1.51 1.15 1.35 -0.886 1.78 1.51 1.35 0.231 -0.28 
2.534 0 1.81 1.59 1.18 1.25 -1.09 1.81 1.59 1.25 0.145 -0.342 
2.599 0 1.84 1.66 1.2 1.08 -1.47 1.84 1.66 1.08 0.0667 -0.529 
2.664 0 1.89 1.72 1.17 0.926 -1.8 1.89 1.72 0.926 -0.0617 -0.716 
2.733 0 1.94 1.77 1.04 0.709 -2.14 1.94 1.77 0.709 -0.116 -0.982 
2.8 0 1.99 1.8 0.977 0.544 -2.27 1.99 1.8 0.545 -0.123 -1 
2.864 0 2.04 1.82 0.9 0.338 -2.57 2.04 1.82 0.338 -0.0772 -1 
2.932 0 2.09 1.82 0.786 0.0736 -2.99 2.09 1.82 0.0736 0.0142 -1 
3 0 2.13 1.82 0.7 -0.252 -3.59 2.13 1.82 -0.252 0.144 -0.969 
3.067 0 2.18 1.8 0.693 -0.675 -4.71 2.18 1.8 -0.675 0.298 -0.663 
3.132 0 2.21 1.77 0.68 -1.05 -5.02 2.21 1.77 -1.05 0.406 -0.373 
